fileName,chromosomeLength,centromere_ABS_Position,centromere_PER_Position,avergeRED,numberCrossOvers,boxNumber,SC.pass,foci.pass,curated(1pass.0fail),curation.notes,hand.foci.count,Foci1,Foci2,Foci3,foci_ABS_Position_1,foci_PER_Position_1,foci_intensity_1,foci_ABS_Position_2,foci_PER_Position_2,foci_intensity_2,foci_ABS_Position_3,foci_PER_Position_3,Obj.ID
11mar15_28feb15_PWD_f3_sp1_15_rev,92,7.3946,0.079956,0.32415,2,16,,,,,,,,,18,0.19863,3.9483,71,0.77188,2.5129,NA,NA,11mar15_28feb15_PWD_f3_sp1_15_rev_16
11mar15_28feb15_PWD_f3_sp1_15_rev,101,7.2464,0.07184,0.30383,2,18,,,,,,,,,23,0.22377,0,32,0.31777,0,NA,NA,11mar15_28feb15_PWD_f3_sp1_15_rev_18
11mar15_28feb15_PWD_f3_sp1_15_rev,53,9.2572,0.17332,0.367,1,19,,,,,,,,,46,0.86259,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_15_rev_19
11mar15_28feb15_PWD_f3_sp1_15_rev,91,5.271,0.05783,0.32216,1,20,,,,,,,,,36,0.39315,3.9278,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_15_rev_20
11mar15_28feb15_PWD_f3_sp1_16_rev,131,8.2948,0.063313,0.36011,4,1,,,,,,,,,33,0.24834,1.8487,53,0.40785,2.0647,107,0.81356,11mar15_28feb15_PWD_f3_sp1_16_rev_1
11mar15_28feb15_PWD_f3_sp1_16_rev,74,8.4097,0.11381,0.37994,1,2,,,,,,,,,55,0.74662,4.2379,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_16_rev_2
11mar15_28feb15_PWD_f3_sp1_16_rev,116,7.5035,0.064434,0.37032,3,3,,,,,,,,,40,0.34048,0,85,0.72882,0,116,1,11mar15_28feb15_PWD_f3_sp1_16_rev_3
11mar15_28feb15_PWD_f3_sp1_16_rev,112,8.9188,0.079891,0.35879,2,4,,,,,,,,,25,0.22377,0,66,0.59517,0,NA,NA,11mar15_28feb15_PWD_f3_sp1_16_rev_4
11mar15_28feb15_PWD_f3_sp1_16_rev,144,9.7631,0.067988,0.32969,2,5,,,,,,,,,24,0.16967,4.6103,139,0.96628,8.1421,NA,NA,11mar15_28feb15_PWD_f3_sp1_16_rev_5
11mar15_28feb15_PWD_f3_sp1_16_rev,131,12.1179,0.0927,0.34467,2,6,,,,,,,,,27,0.2098,0,114,0.87358,0,NA,NA,11mar15_28feb15_PWD_f3_sp1_16_rev_6
11mar15_28feb15_PWD_f3_sp1_16_rev,135,9.8357,0.073051,0.32596,3,7,,,,,,,,,23,0.17451,0,40,0.29821,0,121,0.89952,11mar15_28feb15_PWD_f3_sp1_16_rev_7
11mar15_28feb15_PWD_f3_sp1_16_rev,112,6.2615,0.055982,0.35033,2,8,,,,,,,,,46,0.41105,0.78916,53,0.47171,7.4642,NA,NA,11mar15_28feb15_PWD_f3_sp1_16_rev_8
11mar15_28feb15_PWD_f3_sp1_16_rev,109,7.0055,0.064357,0.30642,3,9,,,,,,,,,44,0.40434,0,92,0.84947,0,101,0.92784,11mar15_28feb15_PWD_f3_sp1_16_rev_9
11mar15_28feb15_PWD_f3_sp1_16_rev,126,5.0466,0.040168,0.321,1,10,,,,,,,,,64,0.51311,4.5147,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_16_rev_10
11mar15_28feb15_PWD_f3_sp1_16_rev,89,5.5783,0.062683,0.35886,1,12,,,,,,,,,30,0.3377,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_16_rev_12
11mar15_28feb15_PWD_f3_sp1_16_rev,88,15.2126,0.1722,0.29709,2,13,,,,,,,,,2,0.018866,0,32,0.36783,0,NA,NA,11mar15_28feb15_PWD_f3_sp1_16_rev_13
11mar15_28feb15_PWD_f3_sp1_16_rev,153,6.3089,0.041338,0.3059,2,14,,,,,,,,,60,0.39559,5.4647,137,0.90017,6.4255,NA,NA,11mar15_28feb15_PWD_f3_sp1_16_rev_14
11mar15_28feb15_PWD_f3_sp1_16_rev,104,7.3907,0.071075,0.32322,1,15,,,,,,,,,60,0.58106,3.1177,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_16_rev_15
11mar15_28feb15_PWD_f3_sp1_16_rev,101,10.7762,0.10713,0.30539,1,16,,,,,,,,,46,0.46019,7.6483,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_16_rev_16
11mar15_28feb15_PWD_f3_sp1_16_rev,158,5.8074,0.036654,0.27047,2,17,,,,,,,,,31,0.19858,8.8586,109,0.69044,2.1562,NA,NA,11mar15_28feb15_PWD_f3_sp1_16_rev_17
11mar15_28feb15_PWD_f3_sp1_16_rev,97,7.4976,0.076993,0.30387,2,18,,,,,,,,,35,0.36452,6.277,74,0.75643,3.5875,NA,NA,11mar15_28feb15_PWD_f3_sp1_16_rev_18
11mar15_28feb15_PWD_f3_sp1_16_rev,103,7.1468,0.069402,0.29535,4,19,,,,,,,,,16,0.15365,0,26,0.24831,0,58,0.56273,11mar15_28feb15_PWD_f3_sp1_16_rev_19
11mar15_28feb15_PWD_f3_sp1_16_rev,76,8.0862,0.10613,0.29958,4,20,,,,,,,,,1,0.016407,0.2094,12,0.1618,0.76973,27,0.35603,11mar15_28feb15_PWD_f3_sp1_16_rev_20
11mar15_28feb15_PWD_f3_sp1_17_rev,129,5.9311,0.045864,0.51304,2,1,,,,,,,,,49,0.37546,1.1386,81,0.62283,5.2681,NA,NA,11mar15_28feb15_PWD_f3_sp1_17_rev_1
11mar15_28feb15_PWD_f3_sp1_17_rev,155,8.3113,0.053625,0.4983,2,2,,,,,,,,,32,0.20499,0,84,0.54332,0,NA,NA,11mar15_28feb15_PWD_f3_sp1_17_rev_2
11mar15_28feb15_PWD_f3_sp1_17_rev,122,5.8693,0.048087,0.48365,2,3,,,,,,,,,29,0.23781,0,87,0.71207,0,NA,NA,11mar15_28feb15_PWD_f3_sp1_17_rev_3
11mar15_28feb15_PWD_f3_sp1_17_rev,154,6.4728,0.042077,0.50367,2,4,,,,,,,,,93,0.6025,7.5204,131,0.85111,2.0555,NA,NA,11mar15_28feb15_PWD_f3_sp1_17_rev_4
11mar15_28feb15_PWD_f3_sp1_17_rev,117,8.8931,0.075991,0.46691,5,5,,,,,,,,,39,0.33621,4.2066,68,0.58206,0.22059,88,0.75157,11mar15_28feb15_PWD_f3_sp1_17_rev_5
11mar15_28feb15_PWD_f3_sp1_17_rev,230,3.7068,0.016119,0.43771,5,6,,,,,,,,,26,0.11451,4.6201,32,0.14103,4.9576,100,0.43435,11mar15_28feb15_PWD_f3_sp1_17_rev_6
11mar15_28feb15_PWD_f3_sp1_17_rev,111,2.3529,0.02124,0.4414,2,7,,,,,,,,,30,0.26638,0,85,0.76745,0,NA,NA,11mar15_28feb15_PWD_f3_sp1_17_rev_7
11mar15_28feb15_PWD_f3_sp1_17_rev,125,4.85,0.038683,0.40694,2,8,,,,,,,,,50,0.39599,0,105,0.83929,0,NA,NA,11mar15_28feb15_PWD_f3_sp1_17_rev_8
11mar15_28feb15_PWD_f3_sp1_17_rev,107,9.4335,0.08807,0.41301,1,9,,,,,,,,,49,0.46062,8.0378,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_17_rev_9
11mar15_28feb15_PWD_f3_sp1_17_rev,78,4.3186,0.055574,0.42097,1,10,,,,,,,,,45,0.58457,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_17_rev_10
11mar15_28feb15_PWD_f3_sp1_17_rev,84,12.0188,0.14345,0.41221,1,11,,,,,,,,,46,0.54793,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_17_rev_11
11mar15_28feb15_PWD_f3_sp1_17_rev,129,10.1542,0.078419,0.38187,2,12,,,,,,,,,45,0.35097,0,121,0.93126,0,NA,NA,11mar15_28feb15_PWD_f3_sp1_17_rev_12
11mar15_28feb15_PWD_f3_sp1_17_rev,89,4.144,0.046529,0.37588,1,13,,,,,,,,,42,0.47016,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_17_rev_13
11mar15_28feb15_PWD_f3_sp1_17_rev,121,7.3267,0.060734,0.39856,1,14,,,,,,,,,69,0.57374,4.2201,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_17_rev_14
11mar15_28feb15_PWD_f3_sp1_17_rev,117,5.6604,0.048388,0.36894,2,15,,,,,,,,,26,0.21981,5.9814,81,0.6947,7.6732,NA,NA,11mar15_28feb15_PWD_f3_sp1_17_rev_15
11mar15_28feb15_PWD_f3_sp1_17_rev,95,8.6439,0.091412,0.41181,1,16,,,,,,,,,65,0.68773,3.9326,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_17_rev_16
11mar15_28feb15_PWD_f3_sp1_17_rev,104,5.3681,0.051673,0.41345,1,17,,,,,,,,,75,0.71976,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_17_rev_17
11mar15_28feb15_PWD_f3_sp1_17_rev,85,6.9067,0.080998,0.36105,1,18,,,,,,,,,28,0.32928,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_17_rev_18
11mar15_28feb15_PWD_f3_sp1_18_rev,107,4.4252,0.041172,0.35097,1,1,,,,,,,,,26,0.24133,4.4462,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_18_rev_1
11mar15_28feb15_PWD_f3_sp1_18_rev,95,7.2492,0.076023,0.33834,2,3,,,,,,,,,37,0.39001,0,64,0.67593,0,NA,NA,11mar15_28feb15_PWD_f3_sp1_18_rev_3
11mar15_28feb15_PWD_f3_sp1_18_rev,80,1.2308,0.015393,0.33495,1,4,,,,,,,,,27,0.33437,4.2745,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_18_rev_4
11mar15_28feb15_PWD_f3_sp1_18_rev,79,3.2337,0.040697,0.36955,1,5,,,,,,,,,75,0.9459,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_18_rev_5
11mar15_28feb15_PWD_f3_sp1_18_rev,101,5.0106,0.049486,0.32062,1,6,,,,,,,,,63,0.6241,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_18_rev_6
11mar15_28feb15_PWD_f3_sp1_18_rev,83,8.2395,0.099069,0.36805,1,7,,,,,,,,,59,0.70719,3.0331,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_18_rev_7
11mar15_28feb15_PWD_f3_sp1_18_rev,110,6.3177,0.057414,0.28908,1,8,,,,,,,,,61,0.55599,5.9453,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_18_rev_8
11mar15_28feb15_PWD_f3_sp1_18_rev,122,6.9702,0.057083,0.30629,1,9,,,,,,,,,34,0.27892,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_18_rev_9
11mar15_28feb15_PWD_f3_sp1_18_rev,126,3.4567,0.027536,0.28584,4,10,,,,,,,,,38,0.30668,0,50,0.3969,0,104,0.83074,11mar15_28feb15_PWD_f3_sp1_18_rev_10
11mar15_28feb15_PWD_f3_sp1_18_rev,104,4.1732,0.040004,0.30507,4,11,,,,,,,,,25,0.23782,2.3598,32,0.30702,0,81,0.77908,11mar15_28feb15_PWD_f3_sp1_18_rev_11
11mar15_28feb15_PWD_f3_sp1_18_rev,109,4.2157,0.038608,0.30946,2,12,,,,,,,,,18,0.16111,0,85,0.7814,0,NA,NA,11mar15_28feb15_PWD_f3_sp1_18_rev_12
11mar15_28feb15_PWD_f3_sp1_18_rev,118,8.8433,0.075123,0.2798,2,13,,,,,,,,,6,0.050219,0.18171,52,0.43758,3.2652,NA,NA,11mar15_28feb15_PWD_f3_sp1_18_rev_13
11mar15_28feb15_PWD_f3_sp1_18_rev,111,4.2251,0.038087,0.28719,1,14,,,,,,,,,25,0.22833,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_18_rev_14
11mar15_28feb15_PWD_f3_sp1_18_rev,123,7.2262,0.058658,0.30369,3,15,,,,,,,,,33,0.26829,0,45,0.36549,0,117,0.95245,11mar15_28feb15_PWD_f3_sp1_18_rev_15
11mar15_28feb15_PWD_f3_sp1_18_rev,86,5.0907,0.059029,0.31086,1,16,,,,,,,,,81,0.93997,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_18_rev_16
11mar15_28feb15_PWD_f3_sp1_18_rev,85,10.0889,0.11867,0.30615,1,17,,,,,,,,,56,0.66022,6.4739,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_18_rev_17
11mar15_28feb15_PWD_f3_sp1_18_rev,60,9.0959,0.15076,0.30019,1,18,,,,,,,,,37,0.60656,5.5913,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_18_rev_18
11mar15_28feb15_PWD_f3_sp1_19_rev,85,7.1298,0.084165,0.40864,2,1,,,,,,,,,36,0.43039,1.1893,79,0.93303,5.5359,NA,NA,11mar15_28feb15_PWD_f3_sp1_19_rev_1
11mar15_28feb15_PWD_f3_sp1_19_rev,77,8.799,0.11466,0.44141,2,2,,,,,,,,,42,0.54212,0,72,0.93419,0,NA,NA,11mar15_28feb15_PWD_f3_sp1_19_rev_2
11mar15_28feb15_PWD_f3_sp1_19_rev,73,6.0277,0.082965,0.35315,1,3,,,,,,,,,66,0.91209,4.081,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_19_rev_3
11mar15_28feb15_PWD_f3_sp1_19_rev,55,4.8148,0.087908,0.39773,3,4,,,,,,,,,12,0.22215,0,26,0.46959,0,47,0.852,11mar15_28feb15_PWD_f3_sp1_19_rev_4
11mar15_28feb15_PWD_f3_sp1_19_rev,81,6.8991,0.08539,0.41386,1,6,,,,,,,,,43,0.53723,6.8515,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_19_rev_6
11mar15_28feb15_PWD_f3_sp1_19_rev,55,6.1719,0.11313,0.32071,1,7,,,,,,,,,34,0.62902,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_19_rev_7
11mar15_28feb15_PWD_f3_sp1_19_rev,54,5.7097,0.10655,0.32812,2,8,,,,,,,,,16,0.30706,0,32,0.59323,0,NA,NA,11mar15_28feb15_PWD_f3_sp1_19_rev_8
11mar15_28feb15_PWD_f3_sp1_19_rev,83,8.7792,0.10598,0.36468,6,9,,,,,,,,,5,0.057162,0.27705,15,0.17791,0.3415,20,0.24431,11mar15_28feb15_PWD_f3_sp1_19_rev_9
11mar15_28feb15_PWD_f3_sp1_19_rev,152,5.9645,0.039136,0.35692,2,10,,,,,,,,,64,0.42307,0,138,0.90714,0,NA,NA,11mar15_28feb15_PWD_f3_sp1_19_rev_10
11mar15_28feb15_PWD_f3_sp1_19_rev,68,5.6492,0.083337,0.34201,1,11,,,,,,,,,36,0.53456,1.2187,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_19_rev_11
11mar15_28feb15_PWD_f3_sp1_19_rev,72,3.291,0.045394,0.34401,10,14,,,,,,,,,5,0.068383,0.25071,16,0.21904,0.048495,25,0.34049,11mar15_28feb15_PWD_f3_sp1_19_rev_14
11mar15_28feb15_PWD_f3_sp1_19_rev,37,5.4099,0.14456,0.36605,2,15,,,,,,,,,9,0.22902,1.7789,23,0.61213,2.4023,NA,NA,11mar15_28feb15_PWD_f3_sp1_19_rev_15
11mar15_28feb15_PWD_f3_sp1_19_rev,96,5.4545,0.056634,0.3331,1,16,,,,,,,,,38,0.39551,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_19_rev_16
11mar15_28feb15_PWD_f3_sp1_19_rev,59,4.9415,0.083972,0.35876,8,18,,,,,,,,,3,0.045498,0.26298,11,0.17856,0.21962,20,0.34621,11mar15_28feb15_PWD_f3_sp1_19_rev_18
11mar15_28feb15_PWD_f3_sp1_19_rev,83,3.8815,0.046595,0.3657,1,19,,,,,,,,,65,0.78383,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_19_rev_19
11mar15_28feb15_PWD_f3_sp1_19_rev,61,5.6892,0.093059,0.35335,4,20,,,,,,,,,8,0.12288,0.65438,11,0.18423,0.656,20,0.33133,11mar15_28feb15_PWD_f3_sp1_19_rev_20
11mar15_28feb15_PWD_f3_sp1_19_rev,63,4.5762,0.072825,0.35569,4,21,,,,,,,,,1,0.01929,0.95094,11,0.18025,0.83164,42,0.6715,11mar15_28feb15_PWD_f3_sp1_19_rev_21
11mar15_28feb15_PWD_f3_sp1_19_rev,83,4.9793,0.06013,0.43124,6,22,,,,,,,,,2,0.021956,0,7,0.082289,0,33,0.39648,11mar15_28feb15_PWD_f3_sp1_19_rev_22
11mar15_28feb15_PWD_f3_sp1_2_rev,65,6.9161,0.10667,0.39621,1,3,,,,,,,,,48,0.73915,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_2_rev_3
11mar15_28feb15_PWD_f3_sp1_2_rev,93,5.0059,0.053911,0.4247,1,4,,,,,,,,,39,0.41753,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_2_rev_4
11mar15_28feb15_PWD_f3_sp1_2_rev,81,7.4503,0.091457,0.45372,1,6,,,,,,,,,56,0.6929,2.9596,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_2_rev_6
11mar15_28feb15_PWD_f3_sp1_2_rev,101,4.6249,0.045873,0.39603,3,9,,,,,,,,,6,0.056756,8.22E-09,14,0.13509,2.70E-06,18,0.17724,11mar15_28feb15_PWD_f3_sp1_2_rev_9
11mar15_28feb15_PWD_f3_sp1_2_rev,84,7.8665,0.093355,0.44462,1,10,,,,,,,,,32,0.3798,0,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_2_rev_10
11mar15_28feb15_PWD_f3_sp1_2_rev,84,6.2204,0.074187,0.49993,1,11,,,,,,,,,63,0.75627,0.045341,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_2_rev_11
11mar15_28feb15_PWD_f3_sp1_2_rev,94,4.9508,0.05243,0.40381,1,12,,,,,,,,,47,0.49398,8.1484,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_2_rev_12
11mar15_28feb15_PWD_f3_sp1_2_rev,104,5.4975,0.052964,0.39877,3,15,,,,,,,,,9,0.08571,0.00043336,46,0.43927,3.70E-05,73,0.70265,11mar15_28feb15_PWD_f3_sp1_2_rev_15
11mar15_28feb15_PWD_f3_sp1_2_rev,98,8.4519,0.085961,0.39487,1,16,,,,,,,,,43,0.43759,8.2496,NA,NA,NA,NA,NA,11mar15_28feb15_PWD_f3_sp1_2_rev_16
