fileName,chromosomeLength,centromere_ABS_Position,centromere_PER_Position,boxNumber,Obj.ID,SC.pass,foci.pass,curated(1pass.0fail),curation.notes,hand.foci.count,Foci1,Foci2,Foci3,notes
8feb18_1feb18_KAZ_f1_sp1_13_rev,70,9.9559,0.14219,6,8feb18_1feb18_KAZ_f1_sp1_13_rev_6,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_13_rev,43,3.6857,0.08669,8,8feb18_1feb18_KAZ_f1_sp1_13_rev_8,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_13_rev,81,4.4374,0.055035,10,8feb18_1feb18_KAZ_f1_sp1_13_rev_10,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_13_rev,163,4.4388,0.027246,13,8feb18_1feb18_KAZ_f1_sp1_13_rev_13,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_13_rev,27,2.3529,0.08619,14,8feb18_1feb18_KAZ_f1_sp1_13_rev_14,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_13_rev,46,2.7273,0.059096,15,8feb18_1feb18_KAZ_f1_sp1_13_rev_15,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_13_rev,50,4.7282,0.095065,22,8feb18_1feb18_KAZ_f1_sp1_13_rev_22,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_13_rev,74,5.4343,0.073015,24,8feb18_1feb18_KAZ_f1_sp1_13_rev_24,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_13_rev,68,6.557,0.095927,29,8feb18_1feb18_KAZ_f1_sp1_13_rev_29,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_13_rev,36,4.2401,0.11811,31,8feb18_1feb18_KAZ_f1_sp1_13_rev_31,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_13_rev,118,16.9768,0.14413,32,8feb18_1feb18_KAZ_f1_sp1_13_rev_32,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_13_rev,30,3.0149,0.099496,33,8feb18_1feb18_KAZ_f1_sp1_13_rev_33,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_13_rev,68,5.5794,0.081622,35,8feb18_1feb18_KAZ_f1_sp1_13_rev_35,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_13_rev,52,1.5625,0.03028,36,8feb18_1feb18_KAZ_f1_sp1_13_rev_36,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_13_rev,90,10.674,0.11843,37,8feb18_1feb18_KAZ_f1_sp1_13_rev_37,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_13_rev,66,6.3303,0.096023,38,8feb18_1feb18_KAZ_f1_sp1_13_rev_38,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_13_rev,61,7.2608,0.1183,39,8feb18_1feb18_KAZ_f1_sp1_13_rev_39,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_13_rev,105,6.1507,0.058665,40,8feb18_1feb18_KAZ_f1_sp1_13_rev_40,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_13_rev,21,3.093,0.14495,41,8feb18_1feb18_KAZ_f1_sp1_13_rev_41,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_13_rev,65,3.4921,0.054128,43,8feb18_1feb18_KAZ_f1_sp1_13_rev_43,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_13_rev,26,3.91,0.15287,44,8feb18_1feb18_KAZ_f1_sp1_13_rev_44,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_13_rev,66,11.8044,0.1776,50,8feb18_1feb18_KAZ_f1_sp1_13_rev_50,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_13_rev,28,2.8213,0.10087,56,8feb18_1feb18_KAZ_f1_sp1_13_rev_56,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_13_rev,32,3.7037,0.11481,57,8feb18_1feb18_KAZ_f1_sp1_13_rev_57,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_13_rev,56,5.0136,0.089549,60,8feb18_1feb18_KAZ_f1_sp1_13_rev_60,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_13_rev,53,5.135,0.096867,62,8feb18_1feb18_KAZ_f1_sp1_13_rev_62,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_13_rev,51,3.7661,0.073694,63,8feb18_1feb18_KAZ_f1_sp1_13_rev_63,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_13_rev,138,6.5307,0.047492,64,8feb18_1feb18_KAZ_f1_sp1_13_rev_64,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_13_rev,33,6.0533,0.18384,66,8feb18_1feb18_KAZ_f1_sp1_13_rev_66,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_13_rev,42,4.963,0.11752,67,8feb18_1feb18_KAZ_f1_sp1_13_rev_67,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_14_rev,57,7.9109,0.13885,4,8feb18_1feb18_KAZ_f1_sp1_14_rev_4,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_14_rev,53,6.173,0.11635,6,8feb18_1feb18_KAZ_f1_sp1_14_rev_6,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_14_rev,151,4.4074,0.029248,9,8feb18_1feb18_KAZ_f1_sp1_14_rev_9,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_14_rev,29,4.814,0.16484,14,8feb18_1feb18_KAZ_f1_sp1_14_rev_14,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_14_rev,29,3.268,0.11287,20,8feb18_1feb18_KAZ_f1_sp1_14_rev_20,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_14_rev,82,14.1626,0.17283,22,8feb18_1feb18_KAZ_f1_sp1_14_rev_22,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_14_rev,86,3.5404,0.041159,23,8feb18_1feb18_KAZ_f1_sp1_14_rev_23,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_14_rev,147,1.8182,0.012374,24,8feb18_1feb18_KAZ_f1_sp1_14_rev_24,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_14_rev,75,7.0014,0.093886,26,8feb18_1feb18_KAZ_f1_sp1_14_rev_26,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_14_rev,64,2.1212,0.033313,29,8feb18_1feb18_KAZ_f1_sp1_14_rev_29,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_14_rev,58,3.855,0.066721,30,8feb18_1feb18_KAZ_f1_sp1_14_rev_30,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_14_rev,130,3.6305,0.02801,31,8feb18_1feb18_KAZ_f1_sp1_14_rev_31,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_14_rev,66,2.5397,0.038506,33,8feb18_1feb18_KAZ_f1_sp1_14_rev_33,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_14_rev,117,4.2857,0.036606,35,8feb18_1feb18_KAZ_f1_sp1_14_rev_35,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_14_rev,37,4.4842,0.12006,36,8feb18_1feb18_KAZ_f1_sp1_14_rev_36,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_14_rev,24,3.1429,0.13019,37,8feb18_1feb18_KAZ_f1_sp1_14_rev_37,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_14_rev,35,6.6839,0.19179,38,8feb18_1feb18_KAZ_f1_sp1_14_rev_38,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_15_rev,20,3.3536,0.1649,3,8feb18_1feb18_KAZ_f1_sp1_15_rev_3,,,,SC all broken,,,,,
8feb18_1feb18_KAZ_f1_sp1_15_rev,34,2.8169,0.083966,5,8feb18_1feb18_KAZ_f1_sp1_15_rev_5,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_15_rev,31,2.5,0.07983,14,8feb18_1feb18_KAZ_f1_sp1_15_rev_14,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_15_rev,109,3.3846,0.03102,16,8feb18_1feb18_KAZ_f1_sp1_15_rev_16,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_15_rev,28,4.8415,0.17447,19,8feb18_1feb18_KAZ_f1_sp1_15_rev_19,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_15_rev,69,10.7268,0.15588,20,8feb18_1feb18_KAZ_f1_sp1_15_rev_20,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_15_rev,53,4.7941,0.08964,21,8feb18_1feb18_KAZ_f1_sp1_15_rev_21,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_15_rev,31,4.9942,0.16243,22,8feb18_1feb18_KAZ_f1_sp1_15_rev_22,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_15_rev,38,5.5966,0.14575,25,8feb18_1feb18_KAZ_f1_sp1_15_rev_25,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_15_rev,108,6.6146,0.061499,28,8feb18_1feb18_KAZ_f1_sp1_15_rev_28,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_15_rev,36,4.9472,0.13621,34,8feb18_1feb18_KAZ_f1_sp1_15_rev_34,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_15_rev,59,6.2891,0.10682,35,8feb18_1feb18_KAZ_f1_sp1_15_rev_35,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_15_rev,38,4.6502,0.12131,37,8feb18_1feb18_KAZ_f1_sp1_15_rev_37,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_15_rev,60,4.1949,0.069792,40,8feb18_1feb18_KAZ_f1_sp1_15_rev_40,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_15_rev,87,5.2394,0.060098,46,8feb18_1feb18_KAZ_f1_sp1_15_rev_46,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_15_rev,29,5.495,0.18942,48,8feb18_1feb18_KAZ_f1_sp1_15_rev_48,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_15_rev,39,6.4948,0.16639,50,8feb18_1feb18_KAZ_f1_sp1_15_rev_50,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_15_rev,48,2.4925,0.052315,53,8feb18_1feb18_KAZ_f1_sp1_15_rev_53,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_15_rev,23,3.6745,0.16029,54,8feb18_1feb18_KAZ_f1_sp1_15_rev_54,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_15_rev,54,6.5416,0.12074,55,8feb18_1feb18_KAZ_f1_sp1_15_rev_55,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_15_rev,52,3.6039,0.068709,57,8feb18_1feb18_KAZ_f1_sp1_15_rev_57,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_15_rev,30,5.7026,0.18915,59,8feb18_1feb18_KAZ_f1_sp1_15_rev_59,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_16_rev,107,4.3321,0.040581,1,8feb18_1feb18_KAZ_f1_sp1_16_rev_1,1,0,,,1,47,,,
8feb18_1feb18_KAZ_f1_sp1_16_rev,133,6.1787,0.046593,2,8feb18_1feb18_KAZ_f1_sp1_16_rev_2,1,0,,,2,48,116,,
8feb18_1feb18_KAZ_f1_sp1_16_rev,230,28.1994,0.1225,3,8feb18_1feb18_KAZ_f1_sp1_16_rev_3,0,,,strange extra broken piece,,,,,
8feb18_1feb18_KAZ_f1_sp1_16_rev,87,4.0625,0.046955,4,8feb18_1feb18_KAZ_f1_sp1_16_rev_4,1,0,,,2,29,70,,
8feb18_1feb18_KAZ_f1_sp1_16_rev,96,3.7143,0.038789,5,8feb18_1feb18_KAZ_f1_sp1_16_rev_5,1,1,,,2,35,81,,
8feb18_1feb18_KAZ_f1_sp1_16_rev,124,7.021,0.056661,6,8feb18_1feb18_KAZ_f1_sp1_16_rev_6,0,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_16_rev,135,8.2592,0.060995,7,8feb18_1feb18_KAZ_f1_sp1_16_rev_7,1,0,,,2,57,130,,
8feb18_1feb18_KAZ_f1_sp1_16_rev,115,13.2184,0.11525,9,8feb18_1feb18_KAZ_f1_sp1_16_rev_9,0,,,broken,,,,,
8feb18_1feb18_KAZ_f1_sp1_16_rev,111,8.3826,0.075476,11,8feb18_1feb18_KAZ_f1_sp1_16_rev_11,1,1,,,2,28,89,,
8feb18_1feb18_KAZ_f1_sp1_16_rev,129,6.168,0.047963,12,8feb18_1feb18_KAZ_f1_sp1_16_rev_12,1,1,,,2,48,109,,
8feb18_1feb18_KAZ_f1_sp1_16_rev,154,4.636,0.030084,13,8feb18_1feb18_KAZ_f1_sp1_16_rev_13,1,0,,,2,57,132,,
8feb18_1feb18_KAZ_f1_sp1_16_rev,125,7.5974,0.06071,14,8feb18_1feb18_KAZ_f1_sp1_16_rev_14,1,0,,faint flanking foci,1,69,,,
8feb18_1feb18_KAZ_f1_sp1_16_rev,121,5.3651,0.044497,16,8feb18_1feb18_KAZ_f1_sp1_16_rev_16,1,1,,,2,26,109,,
8feb18_1feb18_KAZ_f1_sp1_16_rev,105,4.9973,0.047678,17,8feb18_1feb18_KAZ_f1_sp1_16_rev_17,1,1,,,2,34,87,,
8feb18_1feb18_KAZ_f1_sp1_16_rev,66,4.528,0.068127,18,8feb18_1feb18_KAZ_f1_sp1_16_rev_18,1,1,,,1,32,,,
8feb18_1feb18_KAZ_f1_sp1_16_rev,145,6.2023,0.042776,19,8feb18_1feb18_KAZ_f1_sp1_16_rev_19,1,1,,,2,23,119,,
8feb18_1feb18_KAZ_f1_sp1_16_rev,91,2.0896,0.022988,20,8feb18_1feb18_KAZ_f1_sp1_16_rev_20,1,1,,,1,58,,,
8feb18_1feb18_KAZ_f1_sp1_16_rev,123,11.1339,0.090861,21,8feb18_1feb18_KAZ_f1_sp1_16_rev_21,1,1,,,2,61,108,,
8feb18_1feb18_KAZ_f1_sp1_17_rev,104,3.5336,0.034077,1,8feb18_1feb18_KAZ_f1_sp1_17_rev_1,1,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_17_rev,145,1.4085,0.0097366,2,8feb18_1feb18_KAZ_f1_sp1_17_rev_2,1,0,,,1,60,,,
8feb18_1feb18_KAZ_f1_sp1_17_rev,145,3.7143,0.025544,3,8feb18_1feb18_KAZ_f1_sp1_17_rev_3,1,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_17_rev,99,2.7427,0.027793,4,8feb18_1feb18_KAZ_f1_sp1_17_rev_4,1,0,,,1,40,,,
8feb18_1feb18_KAZ_f1_sp1_17_rev,140,10.0998,0.07223,5,8feb18_1feb18_KAZ_f1_sp1_17_rev_5,1,0,,,1,70,,,
8feb18_1feb18_KAZ_f1_sp1_17_rev,67,4.0534,0.060284,6,8feb18_1feb18_KAZ_f1_sp1_17_rev_6,1,1,,,1,45,,,
8feb18_1feb18_KAZ_f1_sp1_17_rev,111,6.4512,0.058104,7,8feb18_1feb18_KAZ_f1_sp1_17_rev_7,1,0,,,1,31,,,
8feb18_1feb18_KAZ_f1_sp1_17_rev,57,2.1538,0.037922,8,8feb18_1feb18_KAZ_f1_sp1_17_rev_8,0,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_17_rev,165,6.7901,0.041274,9,8feb18_1feb18_KAZ_f1_sp1_17_rev_9,1,0,,,1,72,,,
8feb18_1feb18_KAZ_f1_sp1_17_rev,111,4.942,0.044602,10,8feb18_1feb18_KAZ_f1_sp1_17_rev_10,1,0,,,2,20,84,,
8feb18_1feb18_KAZ_f1_sp1_17_rev,72,2.3529,0.032882,11,8feb18_1feb18_KAZ_f1_sp1_17_rev_11,,,maybe broken,,,,,,
8feb18_1feb18_KAZ_f1_sp1_17_rev,81,2.0121,0.024894,12,8feb18_1feb18_KAZ_f1_sp1_17_rev_12,0,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_17_rev,66,2.7778,0.042018,13,8feb18_1feb18_KAZ_f1_sp1_17_rev_13,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_17_rev,121,7.8793,0.064949,14,8feb18_1feb18_KAZ_f1_sp1_17_rev_14,1,1,,,1,81,,,
8feb18_1feb18_KAZ_f1_sp1_17_rev,166,11.588,0.070009,15,8feb18_1feb18_KAZ_f1_sp1_17_rev_15,1,0,,,2,37,114,,
8feb18_1feb18_KAZ_f1_sp1_17_rev,140,5.0484,0.035939,16,8feb18_1feb18_KAZ_f1_sp1_17_rev_16,1,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_17_rev,76,5.0267,0.066201,17,8feb18_1feb18_KAZ_f1_sp1_17_rev_17,1,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_17_rev,115,4.0845,0.035658,18,8feb18_1feb18_KAZ_f1_sp1_17_rev_18,1,0,,,1,69,,,
8feb18_1feb18_KAZ_f1_sp1_17_rev,109,3.5338,0.032395,19,8feb18_1feb18_KAZ_f1_sp1_17_rev_19,1,1,,,1,37,,,
8feb18_1feb18_KAZ_f1_sp1_17_rev,95,3.7143,0.039298,25,8feb18_1feb18_KAZ_f1_sp1_17_rev_25,1,1,,,1,90,,,
8feb18_1feb18_KAZ_f1_sp1_18.1_rev,57,2.4242,0.0422,1,8feb18_1feb18_KAZ_f1_sp1_18.1_rev_1,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18.1_rev,49,4.7481,0.096341,2,8feb18_1feb18_KAZ_f1_sp1_18.1_rev_2,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18.1_rev,60,2.9412,0.049392,3,8feb18_1feb18_KAZ_f1_sp1_18.1_rev_3,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18.1_rev,61,2.8169,0.046159,4,8feb18_1feb18_KAZ_f1_sp1_18.1_rev_4,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18.1_rev,78,3.4852,0.044439,5,8feb18_1feb18_KAZ_f1_sp1_18.1_rev_5,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18.1_rev,67,2.1924,0.032878,7,8feb18_1feb18_KAZ_f1_sp1_18.1_rev_7,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18.1_rev,58,8.3445,0.14461,8,8feb18_1feb18_KAZ_f1_sp1_18.1_rev_8,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18.1_rev,70,0.92308,0.013162,9,8feb18_1feb18_KAZ_f1_sp1_18.1_rev_9,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18.1_rev,88,7.757,0.087704,10,8feb18_1feb18_KAZ_f1_sp1_18.1_rev_10,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18.1_rev,52,3.0803,0.059166,11,8feb18_1feb18_KAZ_f1_sp1_18.1_rev_11,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18.1_rev,39,2.3881,0.061951,12,8feb18_1feb18_KAZ_f1_sp1_18.1_rev_12,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18.1_rev,49,4.7894,0.097697,13,8feb18_1feb18_KAZ_f1_sp1_18.1_rev_13,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18.1_rev,30,3.5833,0.11894,14,8feb18_1feb18_KAZ_f1_sp1_18.1_rev_14,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18.1_rev,50,2.8571,0.0573,15,8feb18_1feb18_KAZ_f1_sp1_18.1_rev_15,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18.1_rev,55,1.7655,0.032025,16,8feb18_1feb18_KAZ_f1_sp1_18.1_rev_16,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18.1_rev,53,2.4615,0.046084,17,8feb18_1feb18_KAZ_f1_sp1_18.1_rev_17,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18.1_rev,57,3.5836,0.062551,18,8feb18_1feb18_KAZ_f1_sp1_18.1_rev_18,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18.1_rev,49,3,0.06145,19,8feb18_1feb18_KAZ_f1_sp1_18.1_rev_19,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18.1_rev,68,2.4242,0.035624,20,8feb18_1feb18_KAZ_f1_sp1_18.1_rev_20,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18.1_rev,62,1.7143,0.027713,21,8feb18_1feb18_KAZ_f1_sp1_18.1_rev_21,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18.1_rev,62,3.7143,0.059579,22,8feb18_1feb18_KAZ_f1_sp1_18.1_rev_22,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18.1_rev,57,3.7541,0.065525,23,8feb18_1feb18_KAZ_f1_sp1_18.1_rev_23,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18.1_rev,76,2.2857,0.030194,24,8feb18_1feb18_KAZ_f1_sp1_18.1_rev_24,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18.1_rev,40,1.6129,0.039957,25,8feb18_1feb18_KAZ_f1_sp1_18.1_rev_25,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18.2_rev,101,4.5855,0.045213,2,8feb18_1feb18_KAZ_f1_sp1_18.2_rev_2,0,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18.2_rev,80,9.7024,0.12181,4,8feb18_1feb18_KAZ_f1_sp1_18.2_rev_4,0,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18.2_rev,224,8.2595,0.036848,5,8feb18_1feb18_KAZ_f1_sp1_18.2_rev_5,1,1,,,2,24,164,,
8feb18_1feb18_KAZ_f1_sp1_18.2_rev,86,4.7763,0.055655,9,8feb18_1feb18_KAZ_f1_sp1_18.2_rev_9,0,,,broken,,,,,
8feb18_1feb18_KAZ_f1_sp1_18.2_rev,164,5.1605,0.031499,10,8feb18_1feb18_KAZ_f1_sp1_18.2_rev_10,1,1,,,2,44,142,,
8feb18_1feb18_KAZ_f1_sp1_18.2_rev,158,14.8007,0.093728,13,8feb18_1feb18_KAZ_f1_sp1_18.2_rev_13,1,1,,,2,84,129,,
8feb18_1feb18_KAZ_f1_sp1_18.2_rev,81,4.5233,0.055965,14,8feb18_1feb18_KAZ_f1_sp1_18.2_rev_14,1,1,,,1,70,,,
8feb18_1feb18_KAZ_f1_sp1_18.2_rev,161,12.673,0.078625,15,8feb18_1feb18_KAZ_f1_sp1_18.2_rev_15,0,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18.2_rev,106,3.6786,0.034609,16,8feb18_1feb18_KAZ_f1_sp1_18.2_rev_16,1,0,,centromeres asyanpsed,2,31,96,,
8feb18_1feb18_KAZ_f1_sp1_18.2_rev,61,6.4231,0.10506,17,8feb18_1feb18_KAZ_f1_sp1_18.2_rev_17,0,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18.2_rev,48,8.038,0.16887,18,8feb18_1feb18_KAZ_f1_sp1_18.2_rev_18,0,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18.2_rev,41,4.0966,0.099319,21,8feb18_1feb18_KAZ_f1_sp1_18.2_rev_21,0,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18.2_rev,30,3.2258,0.10924,22,8feb18_1feb18_KAZ_f1_sp1_18.2_rev_22,0,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18.2_rev,184,8.8152,0.047861,24,8feb18_1feb18_KAZ_f1_sp1_18.2_rev_24,1,0,,,2,82,167,,
8feb18_1feb18_KAZ_f1_sp1_18_rev,49,4.5699,0.093278,2,8feb18_1feb18_KAZ_f1_sp1_18_rev_2,,,mulitple cells,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18_rev,60,2.2222,0.036977,4,8feb18_1feb18_KAZ_f1_sp1_18_rev_4,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18_rev,78,3.4842,0.044875,5,8feb18_1feb18_KAZ_f1_sp1_18_rev_5,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18_rev,67,2.0093,0.029811,7,8feb18_1feb18_KAZ_f1_sp1_18_rev_7,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18_rev,70,1.5385,0.022123,9,8feb18_1feb18_KAZ_f1_sp1_18_rev_9,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18_rev,88,5.9739,0.067721,10,8feb18_1feb18_KAZ_f1_sp1_18_rev_10,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18_rev,52,2.4242,0.047017,11,8feb18_1feb18_KAZ_f1_sp1_18_rev_11,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18_rev,39,2.0896,0.053982,13,8feb18_1feb18_KAZ_f1_sp1_18_rev_13,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18_rev,22,2.525,0.11316,14,8feb18_1feb18_KAZ_f1_sp1_18_rev_14,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18_rev,49,5.3926,0.1109,16,8feb18_1feb18_KAZ_f1_sp1_18_rev_16,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18_rev,30,3.7254,0.12446,18,8feb18_1feb18_KAZ_f1_sp1_18_rev_18,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18_rev,50,3.1884,0.064198,19,8feb18_1feb18_KAZ_f1_sp1_18_rev_19,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18_rev,56,1.7872,0.031892,24,8feb18_1feb18_KAZ_f1_sp1_18_rev_24,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18_rev,53,1.875,0.035348,25,8feb18_1feb18_KAZ_f1_sp1_18_rev_25,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18_rev,22,4.2057,0.19398,26,8feb18_1feb18_KAZ_f1_sp1_18_rev_26,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18_rev,57,3.3333,0.058234,27,8feb18_1feb18_KAZ_f1_sp1_18_rev_27,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18_rev,49,3,0.061187,28,8feb18_1feb18_KAZ_f1_sp1_18_rev_28,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18_rev,68,2.4242,0.035703,29,8feb18_1feb18_KAZ_f1_sp1_18_rev_29,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18_rev,29,4.1882,0.14524,30,8feb18_1feb18_KAZ_f1_sp1_18_rev_30,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18_rev,18,3.1568,0.17789,31,8feb18_1feb18_KAZ_f1_sp1_18_rev_31,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18_rev,22,2.5,0.11162,34,8feb18_1feb18_KAZ_f1_sp1_18_rev_34,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18_rev,29,3.3093,0.11537,35,8feb18_1feb18_KAZ_f1_sp1_18_rev_35,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18_rev,62,4.7084,0.075954,38,8feb18_1feb18_KAZ_f1_sp1_18_rev_38,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18_rev,57,3.5019,0.061378,40,8feb18_1feb18_KAZ_f1_sp1_18_rev_40,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18_rev,75,2.5714,0.034328,42,8feb18_1feb18_KAZ_f1_sp1_18_rev_42,,,,,,,,,
8feb18_1feb18_KAZ_f1_sp1_18_rev,102,7.2912,0.071556,46,8feb18_1feb18_KAZ_f1_sp1_18_rev_46,,,,,,,,,
