"fileName","chromosomeLength","centromere_ABS_Position","centromere_PER_Position","avergeRED","numberCrossOvers","boxNumber","foci_ABS_Position_1","Obj.ID","mouse","strain","subsp","sex","category","SC.pass","foci.pass","curated.1pass.0fail","curation.notes","hand.foci.count","Foci1","Foci2","Foci3","notes"
"14sep18_27aug18_CZECH_m1_sp1_4.2_rev",83,6.3148,0.075744,0.29705,6,14,5,"14sep18_27aug18_CZECH_m1_sp1_4.2_rev_14","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4.2_rev",119,12.7189,0.10663,0.30411,3,17,35,"14sep18_27aug18_CZECH_m1_sp1_4.2_rev_17","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4.2_rev",90,6.8447,0.076051,0.37374,1,2,86,"14sep18_27aug18_CZECH_m1_sp1_4.2_rev_2","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4.2_rev",96,11.2752,0.1179,0.28578,7,21,10,"14sep18_27aug18_CZECH_m1_sp1_4.2_rev_21","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4.2_rev",71,6.1519,0.086974,0.35256,5,3,4,"14sep18_27aug18_CZECH_m1_sp1_4.2_rev_3","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4.2_rev",96,4.4703,0.046681,0.34828,9,4,5,"14sep18_27aug18_CZECH_m1_sp1_4.2_rev_4","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4.2_rev",66,4.8276,0.073256,0.34567,6,5,5,"14sep18_27aug18_CZECH_m1_sp1_4.2_rev_5","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4.2_rev",53,6.0381,0.11467,0.33945,5,6,2,"14sep18_27aug18_CZECH_m1_sp1_4.2_rev_6","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4.2_rev",111,5.4494,0.048992,0.32211,13,7,3,"14sep18_27aug18_CZECH_m1_sp1_4.2_rev_7","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4.2_rev",113,5.1175,0.045384,0.35271,6,8,8,"14sep18_27aug18_CZECH_m1_sp1_4.2_rev_8","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4_rev",116,3.9394,0.033838,0.55439,2,1,36,"14sep18_27aug18_CZECH_m1_sp1_4_rev_1","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4_rev",80,4.0252,0.050214,0.46991,1,10,71,"14sep18_27aug18_CZECH_m1_sp1_4_rev_10","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4_rev",31,4.4635,0.14183,0.41464,2,105,9,"14sep18_27aug18_CZECH_m1_sp1_4_rev_105","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4_rev",36,2.7439,0.075308,0.40322,4,106,10,"14sep18_27aug18_CZECH_m1_sp1_4_rev_106","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4_rev",90,7.2468,0.080293,0.48308,1,11,86,"14sep18_27aug18_CZECH_m1_sp1_4_rev_11","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4_rev",71,6.3209,0.089653,0.45285,5,12,4,"14sep18_27aug18_CZECH_m1_sp1_4_rev_12","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4_rev",30,4.4579,0.14702,0.37069,3,121,4,"14sep18_27aug18_CZECH_m1_sp1_4_rev_121","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4_rev",58,8.1193,0.14061,0.33245,5,126,9,"14sep18_27aug18_CZECH_m1_sp1_4_rev_126","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4_rev",96,4.1176,0.042982,0.45349,8,13,5,"14sep18_27aug18_CZECH_m1_sp1_4_rev_13","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4_rev",66,4.8284,0.072989,0.44496,6,14,4,"14sep18_27aug18_CZECH_m1_sp1_4_rev_14","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4_rev",53,5.7931,0.10964,0.43995,5,15,2,"14sep18_27aug18_CZECH_m1_sp1_4_rev_15","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4_rev",113,4.9108,0.043633,0.4555,6,17,7,"14sep18_27aug18_CZECH_m1_sp1_4_rev_17","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4_rev",61,4.9898,0.081605,0.36755,3,22,2,"14sep18_27aug18_CZECH_m1_sp1_4_rev_22","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4_rev",98,4.375,0.044782,0.43907,8,23,4,"14sep18_27aug18_CZECH_m1_sp1_4_rev_23","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4_rev",68,5.0648,0.075025,0.49965,7,28,8,"14sep18_27aug18_CZECH_m1_sp1_4_rev_28","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4_rev",69,4.4824,0.064937,0.58372,6,3,3,"14sep18_27aug18_CZECH_m1_sp1_4_rev_3","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4_rev",37,2.6471,0.070654,0.41233,6,39,2,"14sep18_27aug18_CZECH_m1_sp1_4_rev_39","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4_rev",114,4.3047,0.0377,0.51499,3,4,36,"14sep18_27aug18_CZECH_m1_sp1_4_rev_4","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4_rev",26,2.4095,0.093278,0.40173,4,44,0,"14sep18_27aug18_CZECH_m1_sp1_4_rev_44","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4_rev",121,14.381,0.11907,0.39451,5,46,27,"14sep18_27aug18_CZECH_m1_sp1_4_rev_46","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4_rev",69,3.7143,0.054008,0.54892,1,5,58,"14sep18_27aug18_CZECH_m1_sp1_4_rev_5","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4_rev",95,3.4362,0.036249,0.5301,2,6,45,"14sep18_27aug18_CZECH_m1_sp1_4_rev_6","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4_rev",95,12.0082,0.12611,0.37223,8,60,11,"14sep18_27aug18_CZECH_m1_sp1_4_rev_60","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4_rev",28,4.4337,0.15835,0.52326,2,66,5,"14sep18_27aug18_CZECH_m1_sp1_4_rev_66","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4_rev",90,5.3531,0.059187,0.4287,7,70,1,"14sep18_27aug18_CZECH_m1_sp1_4_rev_70","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4_rev",56,5.6188,0.10105,0.47836,2,8,7,"14sep18_27aug18_CZECH_m1_sp1_4_rev_8","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4_rev",26,3.1746,0.12133,0.50866,1,81,10,"14sep18_27aug18_CZECH_m1_sp1_4_rev_81","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4_rev",84,10.0016,0.1191,0.40183,5,9,5,"14sep18_27aug18_CZECH_m1_sp1_4_rev_9","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_4_rev",15,0.60743,0.040088,0.4852,2,96,4,"14sep18_27aug18_CZECH_m1_sp1_4_rev_96","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_5_rev",71,4.838,0.068489,0.47605,4,1,14,"14sep18_27aug18_CZECH_m1_sp1_5_rev_1","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_5_rev",65,3.7099,0.056664,0.4261,4,10,4,"14sep18_27aug18_CZECH_m1_sp1_5_rev_10","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_5_rev",80,5.6768,0.070652,0.45078,8,11,2,"14sep18_27aug18_CZECH_m1_sp1_5_rev_11","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_5_rev",101,4.2032,0.041535,0.4345,8,12,12,"14sep18_27aug18_CZECH_m1_sp1_5_rev_12","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_5_rev",89,4.6703,0.052355,0.41511,11,13,5,"14sep18_27aug18_CZECH_m1_sp1_5_rev_13","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_5_rev",56,3.0137,0.054223,0.39003,1,14,4,"14sep18_27aug18_CZECH_m1_sp1_5_rev_14","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_5_rev",60,2.6866,0.045121,0.41082,2,15,2,"14sep18_27aug18_CZECH_m1_sp1_5_rev_15","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_5_rev",74,4.1894,0.056933,0.40501,4,16,7,"14sep18_27aug18_CZECH_m1_sp1_5_rev_16","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_5_rev",62,4.8351,0.07785,0.36431,7,18,4,"14sep18_27aug18_CZECH_m1_sp1_5_rev_18","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_5_rev",71,5.2417,0.073846,0.35552,4,19,11,"14sep18_27aug18_CZECH_m1_sp1_5_rev_19","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_5_rev",50,4.6508,0.093759,0.46193,2,2,18,"14sep18_27aug18_CZECH_m1_sp1_5_rev_2","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_5_rev",58,3.3846,0.058753,0.47187,1,3,9,"14sep18_27aug18_CZECH_m1_sp1_5_rev_3","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_5_rev",85,4.7895,0.056061,0.47847,3,4,17,"14sep18_27aug18_CZECH_m1_sp1_5_rev_4","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_5_rev",77,3.3333,0.043167,0.45776,7,5,1,"14sep18_27aug18_CZECH_m1_sp1_5_rev_5","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_5_rev",41,4.145,0.1005,0.47675,3,6,4,"14sep18_27aug18_CZECH_m1_sp1_5_rev_6","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_5_rev",48,4.6423,0.096155,0.47196,4,7,8,"14sep18_27aug18_CZECH_m1_sp1_5_rev_7","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_5_rev",69,2.8125,0.040594,0.46951,5,8,5,"14sep18_27aug18_CZECH_m1_sp1_5_rev_8","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_6_rev",149,3.8175,0.025699,0.56987,6,1,43,"14sep18_27aug18_CZECH_m1_sp1_6_rev_1","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_6_rev",90,4.1791,0.046268,0.54476,3,10,2,"14sep18_27aug18_CZECH_m1_sp1_6_rev_10","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_6_rev",94,5.9906,0.06344,0.5443,2,11,9,"14sep18_27aug18_CZECH_m1_sp1_6_rev_11","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_6_rev",90,5.8398,0.064581,0.58926,3,2,0,"14sep18_27aug18_CZECH_m1_sp1_6_rev_2","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_6_rev",78,2.7273,0.034768,0.57453,1,3,67,"14sep18_27aug18_CZECH_m1_sp1_6_rev_3","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_6_rev",126,4.5433,0.036119,0.53522,7,6,4,"14sep18_27aug18_CZECH_m1_sp1_6_rev_6","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_6_rev",60,6.0407,0.10062,0.52871,2,9,6,"14sep18_27aug18_CZECH_m1_sp1_6_rev_9","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7.1_rev",88,3.1746,0.036039,0.46445,7,1,3,"14sep18_27aug18_CZECH_m1_sp1_7.1_rev_1","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7.1_rev",39,4.1306,0.10529,0.48145,3,10,5,"14sep18_27aug18_CZECH_m1_sp1_7.1_rev_10","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7.1_rev",60,3.2372,0.053707,0.46595,5,11,4,"14sep18_27aug18_CZECH_m1_sp1_7.1_rev_11","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7.1_rev",58,4.3322,0.075254,0.46789,4,12,4,"14sep18_27aug18_CZECH_m1_sp1_7.1_rev_12","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7.1_rev",71,4.2026,0.059228,0.45538,5,13,4,"14sep18_27aug18_CZECH_m1_sp1_7.1_rev_13","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7.1_rev",63,3.3295,0.053033,0.47241,6,14,5,"14sep18_27aug18_CZECH_m1_sp1_7.1_rev_14","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7.1_rev",56,3.0303,0.054492,0.4746,5,15,6,"14sep18_27aug18_CZECH_m1_sp1_7.1_rev_15","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7.1_rev",69,4.8491,0.070535,0.465,6,16,4,"14sep18_27aug18_CZECH_m1_sp1_7.1_rev_16","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7.1_rev",53,2.973,0.056304,0.46628,4,17,7,"14sep18_27aug18_CZECH_m1_sp1_7.1_rev_17","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7.1_rev",80,4.8944,0.06151,0.4381,8,4,3,"14sep18_27aug18_CZECH_m1_sp1_7.1_rev_4","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7.1_rev",122,4.6342,0.038082,0.45955,13,5,5,"14sep18_27aug18_CZECH_m1_sp1_7.1_rev_5","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7.1_rev",81,2.4615,0.03052,0.47626,8,6,5,"14sep18_27aug18_CZECH_m1_sp1_7.1_rev_6","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7.1_rev",59,3.7736,0.063839,0.47715,4,7,8,"14sep18_27aug18_CZECH_m1_sp1_7.1_rev_7","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7.1_rev",87,3.1884,0.03647,0.44392,9,8,1,"14sep18_27aug18_CZECH_m1_sp1_7.1_rev_8","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7.2_rev",64,2.0896,0.032879,0.42815,7,1,1,"14sep18_27aug18_CZECH_m1_sp1_7.2_rev_1","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7.2_rev",75,7.2299,0.096013,0.38553,7,10,8,"14sep18_27aug18_CZECH_m1_sp1_7.2_rev_10","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7.2_rev",85,4.5308,0.053462,0.39381,6,11,7,"14sep18_27aug18_CZECH_m1_sp1_7.2_rev_11","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7.2_rev",68,2.8986,0.042927,0.37171,7,13,1,"14sep18_27aug18_CZECH_m1_sp1_7.2_rev_13","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7.2_rev",77,3.7107,0.048134,0.37078,10,14,5,"14sep18_27aug18_CZECH_m1_sp1_7.2_rev_14","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7.2_rev",62,4.9888,0.080297,0.34975,1,15,8,"14sep18_27aug18_CZECH_m1_sp1_7.2_rev_15","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7.2_rev",90,8.8023,0.097282,0.36982,6,17,7,"14sep18_27aug18_CZECH_m1_sp1_7.2_rev_17","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7.2_rev",52,5.1135,0.098896,0.36285,6,18,9,"14sep18_27aug18_CZECH_m1_sp1_7.2_rev_18","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7.2_rev",84,4.9287,0.058717,0.42046,7,3,2,"14sep18_27aug18_CZECH_m1_sp1_7.2_rev_3","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7.2_rev",103,3.4725,0.033769,0.39498,8,5,2,"14sep18_27aug18_CZECH_m1_sp1_7.2_rev_5","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7.2_rev",75,4.4797,0.060085,0.41781,9,6,4,"14sep18_27aug18_CZECH_m1_sp1_7.2_rev_6","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7.2_rev",70,3.8906,0.055543,0.41887,8,7,5,"14sep18_27aug18_CZECH_m1_sp1_7.2_rev_7","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7.2_rev",106,3.0137,0.028371,0.38472,10,9,4,"14sep18_27aug18_CZECH_m1_sp1_7.2_rev_9","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7_rev",57,3.9875,0.069391,0.43206,4,12,4,"14sep18_27aug18_CZECH_m1_sp1_7_rev_12","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7_rev",62,3.0768,0.049393,0.42963,5,13,6,"14sep18_27aug18_CZECH_m1_sp1_7_rev_13","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7_rev",55,2.7692,0.050052,0.43914,5,14,6,"14sep18_27aug18_CZECH_m1_sp1_7_rev_14","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7_rev",52,2.4,0.045986,0.4386,4,16,7,"14sep18_27aug18_CZECH_m1_sp1_7_rev_16","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7_rev",63,2.1212,0.033608,0.4136,8,17,1,"14sep18_27aug18_CZECH_m1_sp1_7_rev_17","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7_rev",85,4.8956,0.057795,0.40271,7,18,3,"14sep18_27aug18_CZECH_m1_sp1_7_rev_18","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7_rev",84,4.9398,0.058884,0.40333,7,19,3,"14sep18_27aug18_CZECH_m1_sp1_7_rev_19","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7_rev",77,4.6823,0.061063,0.39699,8,20,6,"14sep18_27aug18_CZECH_m1_sp1_7_rev_20","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7_rev",75,4.4822,0.060142,0.408,9,22,4,"14sep18_27aug18_CZECH_m1_sp1_7_rev_22","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7_rev",71,3.5616,0.050462,0.40573,8,23,5,"14sep18_27aug18_CZECH_m1_sp1_7_rev_23","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7_rev",106,3.2877,0.030926,0.36809,10,25,4,"14sep18_27aug18_CZECH_m1_sp1_7_rev_25","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7_rev",75,7.2317,0.095963,0.37488,6,26,7,"14sep18_27aug18_CZECH_m1_sp1_7_rev_26","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7_rev",85,4.2169,0.049532,0.37949,6,27,7,"14sep18_27aug18_CZECH_m1_sp1_7_rev_27","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7_rev",67,2.3188,0.034444,0.36003,7,29,1,"14sep18_27aug18_CZECH_m1_sp1_7_rev_29","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7_rev",67,3.7827,0.056285,0.40034,8,3,3,"14sep18_27aug18_CZECH_m1_sp1_7_rev_3","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7_rev",77,3.8537,0.050312,0.35736,10,30,5,"14sep18_27aug18_CZECH_m1_sp1_7_rev_30","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7_rev",62,4.8277,0.077695,0.33695,1,31,8,"14sep18_27aug18_CZECH_m1_sp1_7_rev_31","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7_rev",90,7.9042,0.087982,0.353,6,33,8,"14sep18_27aug18_CZECH_m1_sp1_7_rev_33","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7_rev",52,5.5724,0.10697,0.34761,7,34,5,"14sep18_27aug18_CZECH_m1_sp1_7_rev_34","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7_rev",102,3.6415,0.035611,0.31166,10,35,1,"14sep18_27aug18_CZECH_m1_sp1_7_rev_35","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7_rev",86,4.625,0.0539,0.31258,5,36,4,"14sep18_27aug18_CZECH_m1_sp1_7_rev_36","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7_rev",104,5.4295,0.05196,0.32016,12,37,6,"14sep18_27aug18_CZECH_m1_sp1_7_rev_37","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"14sep18_27aug18_CZECH_m1_sp1_7_rev",77,5.0267,0.065138,0.35571,8,38,4,"14sep18_27aug18_CZECH_m1_sp1_7_rev_38","27aug18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
