fileName,chromosomeLength,centromere_ABS_Position,centromere_PER_Position,avergeRED,numberCrossOvers,boxNumber,Obj.ID,SC.pass,foci.pass,curated(1pass.0fail),curation.notes,hand.foci.count,Foci1,Foci2,Foci3,mouse,strain,sex,category
7feb18_11jan18_KAZ_m4_sp1_26.2_rev,109,16.7197,0.15299,0.63258,5,1,7feb18_11jan18_KAZ_m4_sp1_26.2_rev_1,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_26.2_rev,46,3.7889,0.08284,0.55347,4,10,7feb18_11jan18_KAZ_m4_sp1_26.2_rev_10,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_26.2_rev,73,4.6228,0.063429,0.52537,3,11,7feb18_11jan18_KAZ_m4_sp1_26.2_rev_11,1,0,0,,1,69,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_26.2_rev,62,4.2809,0.068672,0.53009,4,2,7feb18_11jan18_KAZ_m4_sp1_26.2_rev_2,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_26.2_rev,99,4.0308,0.040713,0.53803,12,4,7feb18_11jan18_KAZ_m4_sp1_26.2_rev_4,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_26.2_rev,62,7.1921,0.1158,0.58156,5,5,7feb18_11jan18_KAZ_m4_sp1_26.2_rev_5,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_26.2_rev,81,3.5821,0.044308,0.47446,4,7,7feb18_11jan18_KAZ_m4_sp1_26.2_rev_7,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_26.2_rev,92,3.8473,0.041817,0.53839,5,8,7feb18_11jan18_KAZ_m4_sp1_26.2_rev_8,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_26.2_rev,114,6.052,0.053173,0.47654,5,9,7feb18_11jan18_KAZ_m4_sp1_26.2_rev_9,1,0,0,,1,50,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_27_rev,85,3.0986,0.036389,0.77924,8,2,7feb18_11jan18_KAZ_m4_sp1_27_rev_2,1,0,0,,1,78,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_27_rev,138,4.9115,0.035657,0.77219,8,4,7feb18_11jan18_KAZ_m4_sp1_27_rev_4,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_28_rev,96,8.2012,0.085024,0.64554,9,12,7feb18_11jan18_KAZ_m4_sp1_28_rev_12,1,0,0,,1,44,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_28_rev,126,4.7059,0.037228,0.60395,6,13,7feb18_11jan18_KAZ_m4_sp1_28_rev_13,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_28_rev,80,4.933,0.061538,0.62486,4,14,7feb18_11jan18_KAZ_m4_sp1_28_rev_14,,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_28_rev,74,5.0443,0.067797,0.66167,3,2,7feb18_11jan18_KAZ_m4_sp1_28_rev_2,,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_28_rev,77,3.779,0.048937,0.64248,7,3,7feb18_11jan18_KAZ_m4_sp1_28_rev_3,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_28_rev,57,7.1076,0.12535,0.66302,1,4,7feb18_11jan18_KAZ_m4_sp1_28_rev_4,,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_28_rev,80,4.5455,0.056715,0.65953,3,6,7feb18_11jan18_KAZ_m4_sp1_28_rev_6,1,0,0,,1,25,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_28_rev,123,6.1332,0.049936,0.64572,3,7,7feb18_11jan18_KAZ_m4_sp1_28_rev_7,1,0,0,,1,77,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_28_rev,97,2.8125,0.029012,0.66792,6,8,7feb18_11jan18_KAZ_m4_sp1_28_rev_8,1,0,0,,2,33,90,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_3_rev,81,5.3487,0.066063,0.59567,1,1,7feb18_11jan18_KAZ_m4_sp1_3_rev_1,1,1,1,cell should be re-croped,1,33,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_3_rev,80,5.0439,0.063388,0.51222,1,10,7feb18_11jan18_KAZ_m4_sp1_3_rev_10,1,1,1,,1,69,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_3_rev,91,6.1699,0.067621,0.43684,2,11,7feb18_11jan18_KAZ_m4_sp1_3_rev_11,1,1,1,,2,19,83,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_3_rev,108,2.9773,0.027518,0.46834,1,13,7feb18_11jan18_KAZ_m4_sp1_3_rev_13,1,1,1,,1,99,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_3_rev,72,5.0569,0.070411,0.49071,1,14,7feb18_11jan18_KAZ_m4_sp1_3_rev_14,1,1,1,,1,65,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_3_rev,81,3.3846,0.041692,0.39208,4,2,7feb18_11jan18_KAZ_m4_sp1_3_rev_2,1,0,0,faint foci,1,53,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_3_rev,45,3.2836,0.072798,0.51109,5,26,7feb18_11jan18_KAZ_m4_sp1_3_rev_26,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_3_rev,45,4.8904,0.10772,0.54196,1,3,7feb18_11jan18_KAZ_m4_sp1_3_rev_3,1,1,1,,1,39,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_3_rev,77,7.0125,0.090966,0.56327,4,4,7feb18_11jan18_KAZ_m4_sp1_3_rev_4,1,0,0,,1,70,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_3_rev,82,5.2366,0.063782,0.5375,1,6,7feb18_11jan18_KAZ_m4_sp1_3_rev_6,1,1,1,,1,77,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_3_rev,73,5.0707,0.069853,0.55745,1,8,7feb18_11jan18_KAZ_m4_sp1_3_rev_8,1,1,1,,1,39,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_3_rev,47,6.3423,0.13429,0.58872,4,9,7feb18_11jan18_KAZ_m4_sp1_3_rev_9,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_4_rev,75,5.0746,0.067494,0.60234,5,1,7feb18_11jan18_KAZ_m4_sp1_4_rev_1,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_4_rev,59,2.8571,0.048121,0.56295,1,11,7feb18_11jan18_KAZ_m4_sp1_4_rev_11,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_4_rev,73,6.1486,0.084588,0.61728,9,2,7feb18_11jan18_KAZ_m4_sp1_4_rev_2,1,0,0,,1,37,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_4_rev,139,24.8153,0.17868,0.60933,10,3,7feb18_11jan18_KAZ_m4_sp1_4_rev_3,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_4_rev,72,3.84,0.053433,0.61392,4,4,7feb18_11jan18_KAZ_m4_sp1_4_rev_4,1,0,0,,1,59,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_4_rev,99,4.739,0.047662,0.50421,1,8,7feb18_11jan18_KAZ_m4_sp1_4_rev_8,1,1,1,,1,90,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_5_rev,69,3.5821,0.051577,0.44383,5,11,7feb18_11jan18_KAZ_m4_sp1_5_rev_11,1,0,0,,1,45,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_5_rev,106,5.3679,0.050739,0.43077,3,12,7feb18_11jan18_KAZ_m4_sp1_5_rev_12,1,0,0,,1,85,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_5_rev,114,3.7143,0.032516,0.40266,3,13,7feb18_11jan18_KAZ_m4_sp1_5_rev_13,1,0,0,1 faint foci,1,62,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_5_rev,100,3.7319,0.037319,0.41934,9,14,7feb18_11jan18_KAZ_m4_sp1_5_rev_14,1,,,,1,89,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_5_rev,74,3.3333,0.044899,0.44266,5,15,7feb18_11jan18_KAZ_m4_sp1_5_rev_15,1,0,0,,2,25,59,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_5_rev,86,6.6885,0.077389,0.40021,1,16,7feb18_11jan18_KAZ_m4_sp1_5_rev_16,1,1,1,,1,82,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_5_rev,51,6.2257,0.12195,0.43151,5,17,7feb18_11jan18_KAZ_m4_sp1_5_rev_17,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_5_rev,128,22.7669,0.17718,0.44503,11,2,7feb18_11jan18_KAZ_m4_sp1_5_rev_2,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_5_rev,78,5.1962,0.066218,0.44461,6,3,7feb18_11jan18_KAZ_m4_sp1_5_rev_3,1,0,0,,1,66,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_5_rev,119,6.7948,0.056885,0.44178,10,4,7feb18_11jan18_KAZ_m4_sp1_5_rev_4,1,0,0,,1,57,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_5_rev,59,6.5252,0.11061,0.45092,2,5,7feb18_11jan18_KAZ_m4_sp1_5_rev_5,1,0,0,,1,51,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_5_rev,82,4.2857,0.052001,0.44381,5,6,7feb18_11jan18_KAZ_m4_sp1_5_rev_6,1,0,0,,1,73,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_5_rev,94,5.7835,0.061543,0.4363,8,7,7feb18_11jan18_KAZ_m4_sp1_5_rev_7,1,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_5_rev,91,5.9846,0.06606,0.4447,7,8,7feb18_11jan18_KAZ_m4_sp1_5_rev_8,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_5_rev,127,5.7465,0.045359,0.44384,9,9,7feb18_11jan18_KAZ_m4_sp1_5_rev_9,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_7_rev,80,3.75,0.0467,0.57039,6,10,7feb18_11jan18_KAZ_m4_sp1_7_rev_10,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_7_rev,51,4.4779,0.087904,0.60811,2,11,7feb18_11jan18_KAZ_m4_sp1_7_rev_11,1,0,0,,1,18,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_7_rev,43,3.7892,0.087323,0.55105,1,12,7feb18_11jan18_KAZ_m4_sp1_7_rev_12,1,1,1,,1,21,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_7_rev,68,4.2618,0.062909,0.65953,6,2,7feb18_11jan18_KAZ_m4_sp1_7_rev_2,1,0,0,,1,49,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_7_rev,94,6.5876,0.069838,0.57747,10,4,7feb18_11jan18_KAZ_m4_sp1_7_rev_4,1,0,0,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_7_rev,139,3.0769,0.02211,0.58592,10,5,7feb18_11jan18_KAZ_m4_sp1_7_rev_5,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_7_rev,53,5.3322,0.10064,0.65329,5,8,7feb18_11jan18_KAZ_m4_sp1_7_rev_8,1,0,0,,1,26,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_7_rev,66,4.895,0.073786,0.6071,7,9,7feb18_11jan18_KAZ_m4_sp1_7_rev_9,1,0,0,,1,14,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_8_rev,169,4.6772,0.02769,0.48044,13,1,7feb18_11jan18_KAZ_m4_sp1_8_rev_1,0,0,0,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_8_rev,175,5.4757,0.031304,0.46592,2,2,7feb18_11jan18_KAZ_m4_sp1_8_rev_2,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_8_rev,84,6.9077,0.082411,0.4553,2,4,7feb18_11jan18_KAZ_m4_sp1_8_rev_4,1,0,0,second faint foci,1,12,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_8_rev,96,3.6364,0.037813,0.44431,1,5,7feb18_11jan18_KAZ_m4_sp1_8_rev_5,1,1,1,,1,23,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_8_rev,91,4.8185,0.052922,0.44762,9,6,7feb18_11jan18_KAZ_m4_sp1_8_rev_6,1,0,0,faint foci,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_8_rev,123,6.3957,0.052167,0.40857,9,8,7feb18_11jan18_KAZ_m4_sp1_8_rev_8,1,0,0,,1,32,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_8_rev,73,4.3478,0.05988,0.44153,5,9,7feb18_11jan18_KAZ_m4_sp1_8_rev_9,1,0,0,,1,50,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_9_rev,68,6.041,0.088982,0.75151,2,10,7feb18_11jan18_KAZ_m4_sp1_9_rev_10,1,0,0,,1,55,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_9_rev,86,4.25,0.049643,0.81487,8,3,7feb18_11jan18_KAZ_m4_sp1_9_rev_3,0,,,,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
7feb18_11jan18_KAZ_m4_sp1_9_rev,90,4.3887,0.048716,0.74764,9,8,7feb18_11jan18_KAZ_m4_sp1_9_rev_8,1,0,0,faint foci,,,,,11jan18_KAZ_m4,KAZ,male,KAZ male
