"fileName","chromosomeLength","centromere_ABS_Position","centromere_PER_Position","boxNumber","Obj.ID","SC.pass","foci.pass","curated.1pass.0fail","curation.notes","hand.foci.count","Foci1","Foci2","Foci3","Foci4","notes","mouse","category","strain","sex","subsp","species","IFD3_ABS","IFD1_ABS","IFD2_ABS","IFD1_PER","PER_Foci_1","PER_Foci_2","PER_Foci_3","PER_Foci_4","dis.cent","dis.cent.PER","telo_dist","telo_dist_PER","SisCoTen","Rec.group"
"8feb18_1feb18_KAZ_f1_sp1_17_rev",140,10.0998,0.07223,5,"8feb18_1feb18_KAZ_f1_sp1_17_rev_5","1",0,"","",1,70,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.5,NA,NA,NA,59.9002,0.427858571428571,70,0.5,70,0
"8feb18_1feb18_KAZ_f1_sp1_17_rev",67,4.0534,0.060284,6,"8feb18_1feb18_KAZ_f1_sp1_17_rev_6","1",1,"","",1,45,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.671641791044776,NA,NA,NA,40.9466,0.61114328358209,22,0.328358208955224,22,0
"8feb18_1feb18_KAZ_f1_sp1_17_rev",111,6.4512,0.058104,7,"8feb18_1feb18_KAZ_f1_sp1_17_rev_7","1",0,"","",1,31,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.279279279279279,NA,NA,NA,24.5488,0.22116036036036,80,0.720720720720721,80,0
"8feb18_1feb18_KAZ_f1_sp1_17_rev",165,6.7901,0.041274,9,"8feb18_1feb18_KAZ_f1_sp1_17_rev_9","1",0,"","",1,72,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.436363636363636,NA,NA,NA,65.2099,0.395211515151515,93,0.563636363636364,93,0
"8feb18_1feb18_KAZ_f1_sp1_17_rev",111,4.942,0.044602,10,"8feb18_1feb18_KAZ_f1_sp1_17_rev_10","1",0,"","",2,20,84,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,64,NA,0.576576576576577,0.18018018018018,0.756756756756757,NA,NA,15.058,0.135657657657658,27,0.243243243243243,64,0
"8feb18_1feb18_KAZ_f1_sp1_17_rev",121,7.8793,0.064949,14,"8feb18_1feb18_KAZ_f1_sp1_17_rev_14","1",1,"","",1,81,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.669421487603306,NA,NA,NA,73.1207,0.604303305785124,40,0.330578512396694,40,0
"8feb18_1feb18_KAZ_f1_sp1_17_rev",166,11.588,0.070009,15,"8feb18_1feb18_KAZ_f1_sp1_17_rev_15","1",0,"","",2,37,114,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,77,NA,0.463855421686747,0.22289156626506,0.686746987951807,NA,NA,25.412,0.153084337349398,52,0.313253012048193,77,0
"8feb18_1feb18_KAZ_f1_sp1_17_rev",140,5.0484,0.035939,16,"8feb18_1feb18_KAZ_f1_sp1_17_rev_16","1",NA,"","",NA,NA,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0
"8feb18_1feb18_KAZ_f1_sp1_17_rev",76,5.0267,0.066201,17,"8feb18_1feb18_KAZ_f1_sp1_17_rev_17","1",NA,"","",NA,NA,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0
"8feb18_1feb18_KAZ_f1_sp1_17_rev",115,4.0845,0.035658,18,"8feb18_1feb18_KAZ_f1_sp1_17_rev_18","1",0,"","",1,69,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.6,NA,NA,NA,64.9155,0.564482608695652,46,0.4,46,0
"8feb18_1feb18_KAZ_f1_sp1_17_rev",109,3.5338,0.032395,19,"8feb18_1feb18_KAZ_f1_sp1_17_rev_19","1",1,"","",1,37,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.339449541284404,NA,NA,NA,33.4662,0.307029357798165,72,0.660550458715596,72,0
"8feb18_1feb18_KAZ_f1_sp1_17_rev",95,3.7143,0.039298,25,"8feb18_1feb18_KAZ_f1_sp1_17_rev_25","1",1,"","",1,90,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.947368421052632,NA,NA,NA,86.2857,0.90827052631579,5,0.0526315789473684,5,0
"8feb18_1feb18_KAZ_f1_sp1_18.2_rev",224,8.2595,0.036848,5,"8feb18_1feb18_KAZ_f1_sp1_18.2_rev_5","1",1,"","",2,24,164,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,140,NA,0.625,0.107142857142857,0.732142857142857,NA,NA,15.7405,0.0702700892857143,60,0.267857142857143,140,0
"8feb18_1feb18_KAZ_f1_sp1_18.2_rev",164,5.1605,0.031499,10,"8feb18_1feb18_KAZ_f1_sp1_18.2_rev_10","1",1,"","",2,44,142,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,98,NA,0.597560975609756,0.268292682926829,0.865853658536585,NA,NA,38.8395,0.236826219512195,22,0.134146341463415,98,0
"8feb18_1feb18_KAZ_f1_sp1_18.2_rev",158,14.8007,0.093728,13,"8feb18_1feb18_KAZ_f1_sp1_18.2_rev_13","1",1,"","",2,84,129,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,45,NA,0.284810126582278,0.531645569620253,0.816455696202532,NA,NA,69.1993,0.437970253164557,29,0.183544303797468,45,0
"8feb18_1feb18_KAZ_f1_sp1_18.2_rev",81,4.5233,0.055965,14,"8feb18_1feb18_KAZ_f1_sp1_18.2_rev_14","1",1,"","",1,70,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.864197530864197,NA,NA,NA,65.4767,0.808354320987654,11,0.135802469135802,11,0
"8feb18_1feb18_KAZ_f1_sp1_18.2_rev",106,3.6786,0.034609,16,"8feb18_1feb18_KAZ_f1_sp1_18.2_rev_16","1",0,"","centromeres asyanpsed",2,31,96,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,65,NA,0.613207547169811,0.292452830188679,0.905660377358491,NA,NA,27.3214,0.257749056603774,10,0.0943396226415094,65,0
"8feb18_1feb18_KAZ_f1_sp1_18.2_rev",184,8.8152,0.047861,24,"8feb18_1feb18_KAZ_f1_sp1_18.2_rev_24","1",0,"","",2,82,167,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,85,NA,0.46195652173913,0.445652173913043,0.907608695652174,NA,NA,73.1848,0.39774347826087,17,0.0923913043478261,85,0
"8feb18_1feb18_KAZ_f1_sp1_19_rev",66,3.7143,0.056343,1,"8feb18_1feb18_KAZ_f1_sp1_19_rev_1","1",1,"","",2,15,62,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,47,NA,0.712121212121212,0.227272727272727,0.939393939393939,NA,NA,11.2857,0.170995454545455,4,0.0606060606060606,47,0
"8feb18_1feb18_KAZ_f1_sp1_19_rev",66,3.1455,0.047705,2,"8feb18_1feb18_KAZ_f1_sp1_19_rev_2","1",0,"","",1,32,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.484848484848485,NA,NA,NA,28.8545,0.437189393939394,34,0.515151515151515,34,0
"8feb18_1feb18_KAZ_f1_sp1_19_rev",87,5.6527,0.064661,3,"8feb18_1feb18_KAZ_f1_sp1_19_rev_3","1",0,"","",1,50,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.574712643678161,NA,NA,NA,44.3473,0.50973908045977,37,0.425287356321839,37,0
"8feb18_1feb18_KAZ_f1_sp1_19_rev",57,1.194,0.020915,4,"8feb18_1feb18_KAZ_f1_sp1_19_rev_4","1",0,"","",2,21,49,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,28,NA,0.491228070175439,0.368421052631579,0.859649122807018,NA,NA,19.806,0.347473684210526,8,0.140350877192982,28,0
"8feb18_1feb18_KAZ_f1_sp1_19_rev",71,3.9394,0.055269,5,"8feb18_1feb18_KAZ_f1_sp1_19_rev_5","1",0,"","",1,60,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.845070422535211,NA,NA,NA,56.0606,0.789585915492958,11,0.154929577464789,11,0
"8feb18_1feb18_KAZ_f1_sp1_19_rev",75,8.4211,0.11215,6,"8feb18_1feb18_KAZ_f1_sp1_19_rev_6","1",0,"","",2,33,61,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,28,NA,0.373333333333333,0.44,0.813333333333333,NA,NA,24.5789,0.327718666666667,14,0.186666666666667,28,0
"8feb18_1feb18_KAZ_f1_sp1_19_rev",65,3.3121,0.051027,7,"8feb18_1feb18_KAZ_f1_sp1_19_rev_7","1",0,"","",1,35,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.538461538461538,NA,NA,NA,31.6879,0.487506153846154,30,0.461538461538462,30,0
"8feb18_1feb18_KAZ_f1_sp1_19_rev",76,2.1212,0.02785,9,"8feb18_1feb18_KAZ_f1_sp1_19_rev_9","1",0,"","",1,39,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.513157894736842,NA,NA,NA,36.8788,0.485247368421053,37,0.486842105263158,37,0
"8feb18_1feb18_KAZ_f1_sp1_19_rev",44,0.86957,0.019772,10,"8feb18_1feb18_KAZ_f1_sp1_19_rev_10","1",1,"","",1,18,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.409090909090909,NA,NA,NA,17.13043,0.389327954545455,26,0.590909090909091,26,0
"8feb18_1feb18_KAZ_f1_sp1_19_rev",57,5.3813,0.094068,11,"8feb18_1feb18_KAZ_f1_sp1_19_rev_11","1",0,"","faint foci",1,50,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.87719298245614,NA,NA,NA,44.6187,0.782784210526316,7,0.12280701754386,7,0
"8feb18_1feb18_KAZ_f1_sp1_19_rev",55,6.2636,0.11422,12,"8feb18_1feb18_KAZ_f1_sp1_19_rev_12","1",1,"","",1,29,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.527272727272727,NA,NA,NA,22.7364,0.413389090909091,26,0.472727272727273,26,0
"8feb18_1feb18_KAZ_f1_sp1_19_rev",50,3.4296,0.068492,13,"8feb18_1feb18_KAZ_f1_sp1_19_rev_13","1",1,"","",1,19,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.38,NA,NA,NA,15.5704,0.311408,31,0.62,31,0
"8feb18_1feb18_KAZ_f1_sp1_19_rev",87,7.941,0.090793,14,"8feb18_1feb18_KAZ_f1_sp1_19_rev_14","1",1,"","",2,29,81,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,52,NA,0.597701149425287,0.333333333333333,0.931034482758621,NA,NA,21.059,0.242057471264368,6,0.0689655172413793,52,0
"8feb18_1feb18_KAZ_f1_sp1_19_rev",71,6.2253,0.08775,15,"8feb18_1feb18_KAZ_f1_sp1_19_rev_15","1",0,"","faint first foci",1,56,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.788732394366197,NA,NA,NA,49.7747,0.701052112676056,15,0.211267605633803,15,0
"8feb18_1feb18_KAZ_f1_sp1_19_rev",61,2.8125,0.046175,16,"8feb18_1feb18_KAZ_f1_sp1_19_rev_16","1",0,"","",1,35,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.573770491803279,NA,NA,NA,32.1875,0.527663934426229,26,0.426229508196721,26,0
"8feb18_1feb18_KAZ_f1_sp1_19_rev",44,3.4858,0.079927,17,"8feb18_1feb18_KAZ_f1_sp1_19_rev_17","1",0,"","",1,16,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.363636363636364,NA,NA,NA,12.5142,0.284413636363636,28,0.636363636363636,28,0
"8feb18_1feb18_KAZ_f1_sp1_19_rev",50,2.0896,0.041532,18,"8feb18_1feb18_KAZ_f1_sp1_19_rev_18","1",1,"","",1,49,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.98,NA,NA,NA,46.9104,0.938208,1,0.02,1,0
"8feb18_1feb18_KAZ_f1_sp1_19_rev",33,2.4324,0.072704,19,"8feb18_1feb18_KAZ_f1_sp1_19_rev_19","1",0,"","",1,24,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.727272727272727,NA,NA,NA,21.5676,0.653563636363636,9,0.272727272727273,9,0
"8feb18_1feb18_KAZ_f1_sp1_20_rev",164,8.1891,0.04989,1,"8feb18_1feb18_KAZ_f1_sp1_20_rev_1","1",1,"","",1,73,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.445121951219512,NA,NA,NA,64.8109,0.395188414634146,91,0.554878048780488,91,0
"8feb18_1feb18_KAZ_f1_sp1_20_rev",91,5.791,0.06361,2,"8feb18_1feb18_KAZ_f1_sp1_20_rev_2","1",0,"","",1,46,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.505494505494505,NA,NA,NA,40.209,0.441857142857143,45,0.494505494505495,45,0
"8feb18_1feb18_KAZ_f1_sp1_20_rev",112,4.2424,0.037952,4,"8feb18_1feb18_KAZ_f1_sp1_20_rev_4","1",0,"","",1,40,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.357142857142857,NA,NA,NA,35.7576,0.319264285714286,72,0.642857142857143,72,0
"8feb18_1feb18_KAZ_f1_sp1_20_rev",124,7.2292,0.058474,5,"8feb18_1feb18_KAZ_f1_sp1_20_rev_5","1",0,"","",1,87,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.701612903225806,NA,NA,NA,79.7708,0.643312903225806,37,0.298387096774194,37,0
"8feb18_1feb18_KAZ_f1_sp1_20_rev",68,6.8275,0.10104,8,"8feb18_1feb18_KAZ_f1_sp1_20_rev_8","1",1,"","",1,35,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.514705882352941,NA,NA,NA,28.1725,0.414301470588235,33,0.485294117647059,33,0
"8feb18_1feb18_KAZ_f1_sp1_20_rev",163,4.9921,0.030638,10,"8feb18_1feb18_KAZ_f1_sp1_20_rev_10","1",0,"","",2,48,158,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,110,NA,0.674846625766871,0.294478527607362,0.969325153374233,NA,NA,43.0079,0.263852147239264,5,0.0306748466257669,110,0
"8feb18_1feb18_KAZ_f1_sp1_20_rev",127,5.4858,0.043179,13,"8feb18_1feb18_KAZ_f1_sp1_20_rev_13","1",0,"","",1,97,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.763779527559055,NA,NA,NA,91.5142,0.720584251968504,30,0.236220472440945,30,0
"8feb18_1feb18_KAZ_f1_sp1_20_rev",109,5.5675,0.051213,14,"8feb18_1feb18_KAZ_f1_sp1_20_rev_14","1",1,"","",1,40,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.36697247706422,NA,NA,NA,34.4325,0.315894495412844,69,0.63302752293578,69,0
"8feb18_1feb18_KAZ_f1_sp1_20_rev",130,5.7594,0.0443,15,"8feb18_1feb18_KAZ_f1_sp1_20_rev_15","1",0,"","",2,19,112,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,93,NA,0.715384615384615,0.146153846153846,0.861538461538462,NA,NA,13.2406,0.101850769230769,18,0.138461538461538,93,0
"8feb18_1feb18_KAZ_f1_sp1_20_rev",140,4.71,0.033531,17,"8feb18_1feb18_KAZ_f1_sp1_20_rev_17","1",0,"","",2,59,129,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,70,NA,0.5,0.421428571428571,0.921428571428571,NA,NA,54.29,0.387785714285714,11,0.0785714285714286,70,0
"8feb18_1feb18_KAZ_f1_sp1_20_rev",161,11.0355,0.068429,18,"8feb18_1feb18_KAZ_f1_sp1_20_rev_18","1",0,"","",2,84,155,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,71,NA,0.440993788819876,0.521739130434783,0.962732919254658,NA,NA,72.9645,0.453195652173913,6,0.0372670807453416,71,0
"8feb18_1feb18_KAZ_f1_sp1_20_rev",126,5.4401,0.043155,19,"8feb18_1feb18_KAZ_f1_sp1_20_rev_19","1",0,"","double check second smaller foci",1,62,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.492063492063492,NA,NA,NA,56.5599,0.448888095238095,64,0.507936507936508,64,0
"8feb18_1feb18_KAZ_f1_sp1_20_rev",128,11.0993,0.086612,20,"8feb18_1feb18_KAZ_f1_sp1_20_rev_20","1",1,"","",1,91,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.7109375,NA,NA,NA,79.9007,0.62422421875,37,0.2890625,37,0
"8feb18_1feb18_KAZ_f1_sp1_20_rev",90,6.7419,0.074833,21,"8feb18_1feb18_KAZ_f1_sp1_20_rev_21","1",0,"","",1,77,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.855555555555556,NA,NA,NA,70.2581,0.780645555555556,13,0.144444444444444,13,0
"8feb18_1feb18_KAZ_f1_sp1_20_rev",97,7.4325,0.076553,24,"8feb18_1feb18_KAZ_f1_sp1_20_rev_24","1",0,"","",1,45,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.463917525773196,NA,NA,NA,37.5675,0.38729381443299,52,0.536082474226804,52,0
"8feb18_1feb18_KAZ_f1_sp1_21_rev",82,2.6866,0.032595,1,"8feb18_1feb18_KAZ_f1_sp1_21_rev_1","1",1,"","",1,75,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.914634146341463,NA,NA,NA,72.3134,0.881870731707317,7,0.0853658536585366,7,0
"8feb18_1feb18_KAZ_f1_sp1_21_rev",130,5.0413,0.038686,2,"8feb18_1feb18_KAZ_f1_sp1_21_rev_2","1",1,"","",1,45,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.346153846153846,NA,NA,NA,39.9587,0.307374615384615,85,0.653846153846154,85,0
"8feb18_1feb18_KAZ_f1_sp1_21_rev",122,3.0303,0.024887,3,"8feb18_1feb18_KAZ_f1_sp1_21_rev_3","1",1,"","",2,44,80,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,36,NA,0.295081967213115,0.360655737704918,0.655737704918033,NA,NA,40.9697,0.335817213114754,42,0.344262295081967,36,0
"8feb18_1feb18_KAZ_f1_sp1_21_rev",155,2.5714,0.016551,4,"8feb18_1feb18_KAZ_f1_sp1_21_rev_4","1",1,"","",2,47,151,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,104,NA,0.670967741935484,0.303225806451613,0.974193548387097,NA,NA,44.4286,0.286636129032258,4,0.0258064516129032,104,0
"8feb18_1feb18_KAZ_f1_sp1_21_rev",65,8.0963,0.12475,5,"8feb18_1feb18_KAZ_f1_sp1_21_rev_5","1",1,"","",1,47,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.723076923076923,NA,NA,NA,38.9037,0.598518461538462,18,0.276923076923077,18,0
"8feb18_1feb18_KAZ_f1_sp1_21_rev",93,4.0319,0.043375,6,"8feb18_1feb18_KAZ_f1_sp1_21_rev_6","1",1,"","",2,23,52,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,29,NA,0.311827956989247,0.247311827956989,0.559139784946237,NA,NA,18.9681,0.203958064516129,41,0.440860215053763,29,0
"8feb18_1feb18_KAZ_f1_sp1_21_rev",110,5.0806,0.046233,7,"8feb18_1feb18_KAZ_f1_sp1_21_rev_7","1",1,"","",1,97,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.881818181818182,NA,NA,NA,91.9194,0.835630909090909,13,0.118181818181818,13,0
"8feb18_1feb18_KAZ_f1_sp1_21_rev",185,8.9428,0.048245,8,"8feb18_1feb18_KAZ_f1_sp1_21_rev_8","1",0,"","",2,80,137,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,57,NA,0.308108108108108,0.432432432432432,0.740540540540541,NA,NA,71.0572,0.384092972972973,48,0.259459459459459,57,0
"8feb18_1feb18_KAZ_f1_sp1_21_rev",117,4.0625,0.034659,9,"8feb18_1feb18_KAZ_f1_sp1_21_rev_9","1",1,"","",2,43,112,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,69,NA,0.58974358974359,0.367521367521368,0.957264957264957,NA,NA,38.9375,0.332799145299145,5,0.0427350427350427,69,0
"8feb18_1feb18_KAZ_f1_sp1_21_rev",108,5.0333,0.04666,11,"8feb18_1feb18_KAZ_f1_sp1_21_rev_11","1",1,"","",1,71,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.657407407407407,NA,NA,NA,65.9667,0.610802777777778,37,0.342592592592593,37,0
"8feb18_1feb18_KAZ_f1_sp1_21_rev",84,2.4658,0.029215,12,"8feb18_1feb18_KAZ_f1_sp1_21_rev_12","1",1,"","",1,47,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.55952380952381,NA,NA,NA,44.5342,0.530169047619048,37,0.44047619047619,37,0
"8feb18_1feb18_KAZ_f1_sp1_21_rev",108,5.302,0.049262,13,"8feb18_1feb18_KAZ_f1_sp1_21_rev_13","1",1,"","",2,19,103,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,84,NA,0.777777777777778,0.175925925925926,0.953703703703704,NA,NA,13.698,0.126833333333333,5,0.0462962962962963,84,0
"8feb18_1feb18_KAZ_f1_sp1_21_rev",112,7.3859,0.065669,14,"8feb18_1feb18_KAZ_f1_sp1_21_rev_14","1",1,"","",1,51,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.455357142857143,NA,NA,NA,43.6141,0.389411607142857,61,0.544642857142857,61,0
"8feb18_1feb18_KAZ_f1_sp1_21_rev",126,3.4744,0.027524,15,"8feb18_1feb18_KAZ_f1_sp1_21_rev_15","1",1,"","",2,23,116,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,93,NA,0.738095238095238,0.182539682539683,0.920634920634921,NA,NA,19.5256,0.154965079365079,10,0.0793650793650794,93,0
"8feb18_1feb18_KAZ_f1_sp1_21_rev",150,2.6471,0.01759,17,"8feb18_1feb18_KAZ_f1_sp1_21_rev_17","1",1,"","",2,21,95,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,74,NA,0.493333333333333,0.14,0.633333333333333,NA,NA,18.3529,0.122352666666667,55,0.366666666666667,74,0
"8feb18_1feb18_KAZ_f1_sp1_21_rev",103,3.0252,0.029304,19,"8feb18_1feb18_KAZ_f1_sp1_21_rev_19","1",1,"","",1,55,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.533980582524272,NA,NA,NA,51.9748,0.504609708737864,48,0.466019417475728,48,0
"8feb18_1feb18_KAZ_f1_sp1_21_rev",166,3.6923,0.02218,20,"8feb18_1feb18_KAZ_f1_sp1_21_rev_20","1",1,"","",2,35,149,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,114,NA,0.686746987951807,0.210843373493976,0.897590361445783,NA,NA,31.3077,0.188600602409639,17,0.102409638554217,114,0
"8feb18_1feb18_KAZ_f1_sp1_21_rev",137,2.7273,0.019842,21,"8feb18_1feb18_KAZ_f1_sp1_21_rev_21","1",1,"","",1,93,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.678832116788321,NA,NA,NA,90.2727,0.658924817518248,44,0.321167883211679,44,0
"8feb18_1feb18_KAZ_f1_sp1_22_rev",112,5.0807,0.045297,1,"8feb18_1feb18_KAZ_f1_sp1_22_rev_1","1",1,"","",1,33,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.294642857142857,NA,NA,NA,27.9193,0.249279464285714,79,0.705357142857143,79,0
"8feb18_1feb18_KAZ_f1_sp1_22_rev",123,4.439,0.036164,2,"8feb18_1feb18_KAZ_f1_sp1_22_rev_2","1",0,"","faint last foci",2,32,71,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,39,NA,0.317073170731707,0.260162601626016,0.577235772357724,NA,NA,27.561,0.224073170731707,52,0.422764227642276,39,0
"8feb18_1feb18_KAZ_f1_sp1_22_rev",95,4.417,0.046659,3,"8feb18_1feb18_KAZ_f1_sp1_22_rev_3","1",1,"","",1,26,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.273684210526316,NA,NA,NA,21.583,0.22718947368421,69,0.726315789473684,69,0
"8feb18_1feb18_KAZ_f1_sp1_22_rev",106,4.8203,0.045575,4,"8feb18_1feb18_KAZ_f1_sp1_22_rev_4","1",0,"","",1,54,NA,NA,NA,"","1feb18_KAZ_f1","KAZ female","KAZ","female","Musc","M.musculus",NA,NA,NA,NA,0.509433962264151,NA,NA,NA,49.1797,0.463959433962264,52,0.490566037735849,52,0
