fileName,chromosomeLength,centromere_ABS_Position,centromere_PER_Position,boxNumber,Obj.ID,SC.pass,foci.pass,curated(1pass.0fail),curation.notes,hand.foci.count,Foci1,Foci2,Foci3,
17mar15_10mar15_PWD_m1_sp1_3.1_rev,74,3.9824,0.053819,1,17mar15_10mar15_PWD_m1_sp1_3.1_rev_1,1,1,1,,1,51,,,
17mar15_10mar15_PWD_m1_sp1_3.1_rev,81,5.128,0.062962,10,17mar15_10mar15_PWD_m1_sp1_3.1_rev_10,1,0,0,,2,16,64,,
17mar15_10mar15_PWD_m1_sp1_3.1_rev,129,4.4932,0.034833,11,17mar15_10mar15_PWD_m1_sp1_3.1_rev_11,0,,,,,,,,
17mar15_10mar15_PWD_m1_sp1_3.1_rev,114,4.5429,0.03982,12,17mar15_10mar15_PWD_m1_sp1_3.1_rev_12,0,,,,,,,,
17mar15_10mar15_PWD_m1_sp1_3.1_rev,62,6.5113,0.10536,14,17mar15_10mar15_PWD_m1_sp1_3.1_rev_14,1,0,0,,1,55,,,
17mar15_10mar15_PWD_m1_sp1_3.1_rev,89,3.476,0.039025,2,17mar15_10mar15_PWD_m1_sp1_3.1_rev_2,1,0,0,,2,19,64,,
17mar15_10mar15_PWD_m1_sp1_3.1_rev,98,3.8833,0.039727,3,17mar15_10mar15_PWD_m1_sp1_3.1_rev_3,1,0,0,,1,57,,,
17mar15_10mar15_PWD_m1_sp1_3.1_rev,106,4.286,0.040485,4,17mar15_10mar15_PWD_m1_sp1_3.1_rev_4,1,0,0,,2,44,87,,
17mar15_10mar15_PWD_m1_sp1_3.1_rev,83,3.2882,0.039681,5,17mar15_10mar15_PWD_m1_sp1_3.1_rev_5,1,0,0,,2,17,76,,
17mar15_10mar15_PWD_m1_sp1_3.1_rev,50,2.8125,0.055892,6,17mar15_10mar15_PWD_m1_sp1_3.1_rev_6,1,1,1,,1,40,,,
17mar15_10mar15_PWD_m1_sp1_3.1_rev,59,5.0934,0.086582,7,17mar15_10mar15_PWD_m1_sp1_3.1_rev_7,0,,,,,,,,
17mar15_10mar15_PWD_m1_sp1_3.1_rev,125,3.9425,0.031596,8,17mar15_10mar15_PWD_m1_sp1_3.1_rev_8,0,,,,,,,,
17mar15_10mar15_PWD_m1_sp1_3.1_rev,69,12.6524,0.18233,9,17mar15_10mar15_PWD_m1_sp1_3.1_rev_9,0,,,,,,,,
17mar15_10mar15_PWD_m1_sp1_4_rev,90,3.6433,0.040593,1,17mar15_10mar15_PWD_m1_sp1_4_rev_1,1,1,1,,2,23,82,,
17mar15_10mar15_PWD_m1_sp1_4_rev,110,4.3794,0.039878,4,17mar15_10mar15_PWD_m1_sp1_4_rev_4,1,0,0,,2,62,104,,
17mar15_10mar15_PWD_m1_sp1_4_rev,83,3.4047,0.041151,5,17mar15_10mar15_PWD_m1_sp1_4_rev_5,0,,,,,,,,
17mar15_10mar15_PWD_m1_sp1_4_rev,134,3.795,0.028406,6,17mar15_10mar15_PWD_m1_sp1_4_rev_6,0,,,,,,,,
17mar15_10mar15_PWD_m1_sp1_4_rev,91,5.0913,0.055809,7,17mar15_10mar15_PWD_m1_sp1_4_rev_7,0,,,,,,,,
17mar15_10mar15_PWD_m1_sp1_4_rev,91,4.1837,0.045975,8,17mar15_10mar15_PWD_m1_sp1_4_rev_8,1,1,1,,2,25,77,,
17mar15_10mar15_PWD_m1_sp1_4_rev,72,6.1318,0.085066,9,17mar15_10mar15_PWD_m1_sp1_4_rev_9,1,1,1,,1,62,,,
17mar15_10mar15_PWD_m1_sp1_5_rev,53,2.8125,0.053013,1,17mar15_10mar15_PWD_m1_sp1_5_rev_1,1,0,0,,1,25,,,
17mar15_10mar15_PWD_m1_sp1_5_rev,109,3.2411,0.029853,10,17mar15_10mar15_PWD_m1_sp1_5_rev_10,1,1,1,,2,43,102,,
17mar15_10mar15_PWD_m1_sp1_5_rev,76,2.8891,0.037911,11,17mar15_10mar15_PWD_m1_sp1_5_rev_11,1,1,1,,2,32,69,,
17mar15_10mar15_PWD_m1_sp1_5_rev,72,3.7354,0.051641,12,17mar15_10mar15_PWD_m1_sp1_5_rev_12,1,1,1,,1,60,,,
17mar15_10mar15_PWD_m1_sp1_5_rev,100,5.3867,0.053974,13,17mar15_10mar15_PWD_m1_sp1_5_rev_13,1,0,0,,2,23,79,,
17mar15_10mar15_PWD_m1_sp1_5_rev,100,3.6805,0.036916,14,17mar15_10mar15_PWD_m1_sp1_5_rev_14,1,1,1,,2,23,91,,
17mar15_10mar15_PWD_m1_sp1_5_rev,51,5.4853,0.10738,16,17mar15_10mar15_PWD_m1_sp1_5_rev_16,1,1,1,,1,26,,,
17mar15_10mar15_PWD_m1_sp1_5_rev,89,2.8185,0.031774,17,17mar15_10mar15_PWD_m1_sp1_5_rev_17,1,0,0,,1,56,,,
17mar15_10mar15_PWD_m1_sp1_5_rev,94,2.0896,0.02223,18,17mar15_10mar15_PWD_m1_sp1_5_rev_18,1,1,1,,2,31,88,,
17mar15_10mar15_PWD_m1_sp1_5_rev,46,7.6065,0.16452,3,17mar15_10mar15_PWD_m1_sp1_5_rev_3,1,1,1,,1,40,,,
17mar15_10mar15_PWD_m1_sp1_5_rev,71,6.2422,0.088274,4,17mar15_10mar15_PWD_m1_sp1_5_rev_4,1,0,0,,1,57,,,
17mar15_10mar15_PWD_m1_sp1_5_rev,76,3.955,0.052004,5,17mar15_10mar15_PWD_m1_sp1_5_rev_5,1,1,1,,2,21,68,,
17mar15_10mar15_PWD_m1_sp1_5_rev,73,3,0.04103,6,17mar15_10mar15_PWD_m1_sp1_5_rev_6,1,0,0,,1,64,,,
17mar15_10mar15_PWD_m1_sp1_5_rev,84,5.1756,0.061765,7,17mar15_10mar15_PWD_m1_sp1_5_rev_7,1,0,0,,2,12,76,,
17mar15_10mar15_PWD_m1_sp1_5_rev,86,6.3066,0.073307,8,17mar15_10mar15_PWD_m1_sp1_5_rev_8,1,0,0,,2,19,60,,
17mar15_10mar15_PWD_m1_sp1_5_rev,63,2.623,0.041697,9,17mar15_10mar15_PWD_m1_sp1_5_rev_9,1,0,0,,1,13,,,
17mar15_10mar15_PWD_m1_sp1_6_rev,92,5.4512,0.059117,6,17mar15_10mar15_PWD_m1_sp1_6_rev_6,1,0,0,,2,19,83,,
17mar15_10mar15_PWD_m1_sp1_6_rev,108,2.8571,0.026435,7,17mar15_10mar15_PWD_m1_sp1_6_rev_7,1,0,0,,1,63,,,
17mar15_10mar15_PWD_m1_sp1_6_rev,101,5.7194,0.056791,8,17mar15_10mar15_PWD_m1_sp1_6_rev_8,1,0,0,,2,38,75,,
17mar15_10mar15_PWD_m1_sp1_7_rev,85,2.0588,0.024337,1,17mar15_10mar15_PWD_m1_sp1_7_rev_1,1,1,1,,1,65,,,
17mar15_10mar15_PWD_m1_sp1_7_rev,181,2.8945,0.01599,2,17mar15_10mar15_PWD_m1_sp1_7_rev_2,0,,,,,,,,
17mar15_10mar15_PWD_m1_sp1_8_rev,95,3.5994,0.03792,1,17mar15_10mar15_PWD_m1_sp1_8_rev_1,0,,,3 cells,,,,,
17mar15_10mar15_PWD_m1_sp1_8_rev,79,4.0417,0.051166,10,17mar15_10mar15_PWD_m1_sp1_8_rev_10,1,0,0,,1,47,,,
17mar15_10mar15_PWD_m1_sp1_8_rev,82,2.029,0.024689,11,17mar15_10mar15_PWD_m1_sp1_8_rev_11,1,0,0,foci not distinct,,,,,
17mar15_10mar15_PWD_m1_sp1_8_rev,80,3.2838,0.041006,12,17mar15_10mar15_PWD_m1_sp1_8_rev_12,1,1,1,,1,50,,,
17mar15_10mar15_PWD_m1_sp1_8_rev,68,5.1681,0.076366,13,17mar15_10mar15_PWD_m1_sp1_8_rev_13,1,0,0,,1,37,,,
17mar15_10mar15_PWD_m1_sp1_8_rev,61,4.5135,0.073615,14,17mar15_10mar15_PWD_m1_sp1_8_rev_14,0,,,,,,,,
17mar15_10mar15_PWD_m1_sp1_8_rev,53,4.9711,0.094308,15,17mar15_10mar15_PWD_m1_sp1_8_rev_15,1,0,0,,1,27,,,
17mar15_10mar15_PWD_m1_sp1_8_rev,34,3.125,0.090741,16,17mar15_10mar15_PWD_m1_sp1_8_rev_16,0,,,,,,,,
17mar15_10mar15_PWD_m1_sp1_8_rev,43,5.3607,0.1259,17,17mar15_10mar15_PWD_m1_sp1_8_rev_17,0,,,,,,,,
17mar15_10mar15_PWD_m1_sp1_8_rev,61,8.1058,0.13251,18,17mar15_10mar15_PWD_m1_sp1_8_rev_18,1,0,0,,1,56,,,
17mar15_10mar15_PWD_m1_sp1_8_rev,59,2.3729,0.040099,2,17mar15_10mar15_PWD_m1_sp1_8_rev_2,1,0,0,,2,11,50,,
17mar15_10mar15_PWD_m1_sp1_8_rev,44,2.0141,0.045456,20,17mar15_10mar15_PWD_m1_sp1_8_rev_20,0,,,,,,,,
17mar15_10mar15_PWD_m1_sp1_8_rev,33,5.5381,0.16545,21,17mar15_10mar15_PWD_m1_sp1_8_rev_21,0,,,,,,,,
17mar15_10mar15_PWD_m1_sp1_8_rev,51,1.5873,0.031122,23,17mar15_10mar15_PWD_m1_sp1_8_rev_23,0,,,,,,,,
17mar15_10mar15_PWD_m1_sp1_8_rev,91,5.3177,0.058212,24,17mar15_10mar15_PWD_m1_sp1_8_rev_24,1,0,0,,2,11,85,,
17mar15_10mar15_PWD_m1_sp1_8_rev,102,5.941,0.058371,25,17mar15_10mar15_PWD_m1_sp1_8_rev_25,1,1,1,,2,28,100,,
17mar15_10mar15_PWD_m1_sp1_8_rev,31,2.3881,0.075888,26,17mar15_10mar15_PWD_m1_sp1_8_rev_26,0,,,,,,,,
17mar15_10mar15_PWD_m1_sp1_8_rev,61,4.1634,0.068644,29,17mar15_10mar15_PWD_m1_sp1_8_rev_29,1,0,0,,1,51,,,
17mar15_10mar15_PWD_m1_sp1_8_rev,78,3.3159,0.042333,3,17mar15_10mar15_PWD_m1_sp1_8_rev_3,1,0,0,foci are faint,,,,,
17mar15_10mar15_PWD_m1_sp1_8_rev,73,4.6687,0.06417,30,17mar15_10mar15_PWD_m1_sp1_8_rev_30,1,1,1,,2,35,71,,
17mar15_10mar15_PWD_m1_sp1_8_rev,150,5.2173,0.03474,33,17mar15_10mar15_PWD_m1_sp1_8_rev_33,0,,,,,,,,
17mar15_10mar15_PWD_m1_sp1_8_rev,50,3.7669,0.075496,37,17mar15_10mar15_PWD_m1_sp1_8_rev_37,1,0,0,,1,36,,,
17mar15_10mar15_PWD_m1_sp1_8_rev,64,2.7156,0.042405,38,17mar15_10mar15_PWD_m1_sp1_8_rev_38,1,,,,,,,,
17mar15_10mar15_PWD_m1_sp1_8_rev,60,3.954,0.066207,40,17mar15_10mar15_PWD_m1_sp1_8_rev_40,1,,,not sure about foci?,,,,,
17mar15_10mar15_PWD_m1_sp1_8_rev,61,4.7794,0.078076,41,17mar15_10mar15_PWD_m1_sp1_8_rev_41,0,,,,,,,,
17mar15_10mar15_PWD_m1_sp1_8_rev,90,5.0072,0.055789,42,17mar15_10mar15_PWD_m1_sp1_8_rev_42,1,1,1,,1,48,,,
17mar15_10mar15_PWD_m1_sp1_8_rev,63,2.3375,0.037357,43,17mar15_10mar15_PWD_m1_sp1_8_rev_43,1,0,0,,1,48,,,
17mar15_10mar15_PWD_m1_sp1_8_rev,99,1.875,0.018942,5,17mar15_10mar15_PWD_m1_sp1_8_rev_5,0,,,,,,,,
17mar15_10mar15_PWD_m1_sp1_8_rev,127,2.6596,0.02086,6,17mar15_10mar15_PWD_m1_sp1_8_rev_6,0,,,,,,,,
17mar15_10mar15_PWD_m1_sp1_8_rev,61,4.5852,0.075421,7,17mar15_10mar15_PWD_m1_sp1_8_rev_7,1,0,0,,2,12,47,,
17mar15_10mar15_PWD_m1_sp1_8_rev,69,4.1557,0.059833,8,17mar15_10mar15_PWD_m1_sp1_8_rev_8,1,1,1,3 cells,2,17,53,,
22mar15_10mar15_PWD_m1_sp1_1_rev,153,4.3598,0.028434,1,22mar15_10mar15_PWD_m1_sp1_1_rev_1,0,,,,,,,,
22mar15_10mar15_PWD_m1_sp1_1_rev,96,3.7049,0.038717,10,22mar15_10mar15_PWD_m1_sp1_1_rev_10,1,1,1,,2,31,80,,
22mar15_10mar15_PWD_m1_sp1_1_rev,86,6.042,0.069875,11,22mar15_10mar15_PWD_m1_sp1_1_rev_11,1,1,1,,2,25,78,,
22mar15_10mar15_PWD_m1_sp1_1_rev,111,3.316,0.029923,12,22mar15_10mar15_PWD_m1_sp1_1_rev_12,1,1,1,,2,24,79,,
22mar15_10mar15_PWD_m1_sp1_1_rev,85,4.235,0.049961,13,22mar15_10mar15_PWD_m1_sp1_1_rev_13,1,1,1,,2,20,59,,
22mar15_10mar15_PWD_m1_sp1_1_rev,104,5.549,0.053325,14,22mar15_10mar15_PWD_m1_sp1_1_rev_14,1,1,1,,2,42,96,,
22mar15_10mar15_PWD_m1_sp1_1_rev,103,2.3529,0.022822,2,22mar15_10mar15_PWD_m1_sp1_1_rev_2,1,1,1,,2,27,64,,
22mar15_10mar15_PWD_m1_sp1_1_rev,73,5.5853,0.076688,3,22mar15_10mar15_PWD_m1_sp1_1_rev_3,1,0,0,,1,53,,,
22mar15_10mar15_PWD_m1_sp1_1_rev,59,2.3188,0.039603,4,22mar15_10mar15_PWD_m1_sp1_1_rev_4,1,1,1,,1,28,,,
22mar15_10mar15_PWD_m1_sp1_1_rev,183,34.9377,0.19106,8,22mar15_10mar15_PWD_m1_sp1_1_rev_8,0,,,,,,,,
22mar15_10mar15_PWD_m1_sp1_1_rev,52,4.7832,0.091565,9,22mar15_10mar15_PWD_m1_sp1_1_rev_9,1,1,1,,1,41,,,
22mar15_10mar15_PWD_m1_sp1_10.3_rev,69,8.9564,0.12971,10,22mar15_10mar15_PWD_m1_sp1_10.3_rev_10,1,1,1,,1,67,,,
22mar15_10mar15_PWD_m1_sp1_10.3_rev,82,4.4271,0.053771,12,22mar15_10mar15_PWD_m1_sp1_10.3_rev_12,1,1,1,,1,65,,,
22mar15_10mar15_PWD_m1_sp1_10.3_rev,81,4.0949,0.050741,2,22mar15_10mar15_PWD_m1_sp1_10.3_rev_2,1,1,1,,2,18,60,,
22mar15_10mar15_PWD_m1_sp1_10.3_rev,126,5.0303,0.039862,3,22mar15_10mar15_PWD_m1_sp1_10.3_rev_3,0,,,,,,,,
22mar15_10mar15_PWD_m1_sp1_10.3_rev,82,5.1544,0.062866,4,22mar15_10mar15_PWD_m1_sp1_10.3_rev_4,1,1,1,,1,72,,,
22mar15_10mar15_PWD_m1_sp1_10.3_rev,115,3.5696,0.03093,5,22mar15_10mar15_PWD_m1_sp1_10.3_rev_5,1,1,1,,2,13,110,,
22mar15_10mar15_PWD_m1_sp1_10.3_rev,75,5.657,0.075311,6,22mar15_10mar15_PWD_m1_sp1_10.3_rev_6,1,1,1,,1,42,,,
22mar15_10mar15_PWD_m1_sp1_10.3_rev,56,8.2762,0.1474,7,22mar15_10mar15_PWD_m1_sp1_10.3_rev_7,1,1,1,,1,42,,,
22mar15_10mar15_PWD_m1_sp1_10.3_rev,95,3.1473,0.033184,9,22mar15_10mar15_PWD_m1_sp1_10.3_rev_9,0,,,,,,,,
22mar15_10mar15_PWD_m1_sp1_2_rev,48,4.5972,0.095088,12,22mar15_10mar15_PWD_m1_sp1_2_rev_12,,,,,,,,,
22mar15_10mar15_PWD_m1_sp1_2_rev,36,7.1211,0.19823,27,22mar15_10mar15_PWD_m1_sp1_2_rev_27,,,,,,,,,
22mar15_10mar15_PWD_m1_sp1_2_rev,44,8.6743,0.19541,35,22mar15_10mar15_PWD_m1_sp1_2_rev_35,,,,,,,,,
22mar15_10mar15_PWD_m1_sp1_2_rev,41,3.2457,0.07971,40,22mar15_10mar15_PWD_m1_sp1_2_rev_40,,,,,,,,,
22mar15_10mar15_PWD_m1_sp1_2_rev,56,4.9907,0.089053,8,22mar15_10mar15_PWD_m1_sp1_2_rev_8,,,,,,,,,
22mar15_10mar15_PWD_m1_sp1_3.1_rev,64,4.6263,0.072235,11,22mar15_10mar15_PWD_m1_sp1_3.1_rev_11,,,,,,,,,
22mar15_10mar15_PWD_m1_sp1_3.1_rev,85,5.7647,0.067667,14,22mar15_10mar15_PWD_m1_sp1_3.1_rev_14,,,,,,,,,
22mar15_10mar15_PWD_m1_sp1_3.1_rev,78,3.2353,0.041329,2,22mar15_10mar15_PWD_m1_sp1_3.1_rev_2,,,,,,,,,
22mar15_10mar15_PWD_m1_sp1_3.1_rev,56,6.6667,0.11955,3,22mar15_10mar15_PWD_m1_sp1_3.1_rev_3,,,,,,,,,
22mar15_10mar15_PWD_m1_sp1_3.1_rev,44,7.0502,0.1603,4,22mar15_10mar15_PWD_m1_sp1_3.1_rev_4,,,,,,,,,
22mar15_10mar15_PWD_m1_sp1_3.1_rev,66,4.7879,0.07246,6,22mar15_10mar15_PWD_m1_sp1_3.1_rev_6,,,,,,,,,
22mar15_10mar15_PWD_m1_sp1_4.1_rev,58,6.0931,0.10535,2,22mar15_10mar15_PWD_m1_sp1_4.1_rev_2,0,,,,,,,,
22mar15_10mar15_PWD_m1_sp1_4.1_rev,64,3.1746,0.049871,6,22mar15_10mar15_PWD_m1_sp1_4.1_rev_6,0,,,,,,,,
22mar15_10mar15_PWD_m1_sp1_4.1_rev,84,6.9452,0.083159,9,22mar15_10mar15_PWD_m1_sp1_4.1_rev_9,1,1,1,,2,14,75,,
22mar15_10mar15_PWD_m1_sp1_5.1_rev,101,5.3811,0.053292,1,22mar15_10mar15_PWD_m1_sp1_5.1_rev_1,1,0,0,,1,66,,,
22mar15_10mar15_PWD_m1_sp1_5.1_rev,59,4.6474,0.078575,10,22mar15_10mar15_PWD_m1_sp1_5.1_rev_10,1,0,0,,1,28,,,
22mar15_10mar15_PWD_m1_sp1_5.1_rev,100,5.9548,0.05935,4,22mar15_10mar15_PWD_m1_sp1_5.1_rev_4,0,,,,,,,,
22mar15_10mar15_PWD_m1_sp1_5.1_rev,54,4.9441,0.091739,5,22mar15_10mar15_PWD_m1_sp1_5.1_rev_5,1,0,0,,1,28,,,
22mar15_10mar15_PWD_m1_sp1_5.1_rev,70,5.5848,0.079601,6,22mar15_10mar15_PWD_m1_sp1_5.1_rev_6,1,0,0,,1,61,,,
22mar15_10mar15_PWD_m1_sp1_5.1_rev,112,12.2742,0.10917,7,22mar15_10mar15_PWD_m1_sp1_5.1_rev_7,1,1,1,,2,29,98,,
22mar15_10mar15_PWD_m1_sp1_5.1_rev,55,6.2987,0.11433,8,22mar15_10mar15_PWD_m1_sp1_5.1_rev_8,1,0,0,,1,33,,,
22mar15_10mar15_PWD_m1_sp1_8_rev,74,5.8922,0.080074,2,22mar15_10mar15_PWD_m1_sp1_8_rev_2,1,1,,first foci is v faint,1,68,,,
22mar15_10mar15_PWD_m1_sp1_8_rev,85,5.7675,0.067869,4,22mar15_10mar15_PWD_m1_sp1_8_rev_4,0,,,,,,,,
22mar15_10mar15_PWD_m1_sp1_8_rev,58,4.481,0.077489,5,22mar15_10mar15_PWD_m1_sp1_8_rev_5,0,,,,,,,,
22mar15_10mar15_PWD_m1_sp1_8_rev,104,5.1339,0.049166,6,22mar15_10mar15_PWD_m1_sp1_8_rev_6,0,,,,,,,,
22mar15_10mar15_PWD_m1_sp1_8_rev,86,4.1922,0.048642,7,22mar15_10mar15_PWD_m1_sp1_8_rev_7,0,,,,,,,,
22mar15_10mar15_PWD_m1_sp1_8_rev,50,5.3547,0.10615,9,22mar15_10mar15_PWD_m1_sp1_8_rev_9,1,0,0,can't tell for foci?,,,,,
22mar15_10mar15_PWD_m1_sp1_9_rev,99,2.2222,0.022551,1,22mar15_10mar15_PWD_m1_sp1_9_rev_1,1,0,0,2 cells,2,22,90,,
22mar15_10mar15_PWD_m1_sp1_9_rev,169,3.3735,0.019937,12,22mar15_10mar15_PWD_m1_sp1_9_rev_12,0,,,,,,,,
22mar15_10mar15_PWD_m1_sp1_9_rev,67,5.291,0.079187,13,22mar15_10mar15_PWD_m1_sp1_9_rev_13,0,,,,,,,,
22mar15_10mar15_PWD_m1_sp1_9_rev,89,3.5824,0.040291,14,22mar15_10mar15_PWD_m1_sp1_9_rev_14,1,1,1,,2,18,,,
22mar15_10mar15_PWD_m1_sp1_9_rev,75,6.4841,0.08611,16,22mar15_10mar15_PWD_m1_sp1_9_rev_16,1,1,1,,1,31,,,
22mar15_10mar15_PWD_m1_sp1_9_rev,99,4.1473,0.042031,17,22mar15_10mar15_PWD_m1_sp1_9_rev_17,0,,,,,,,,
22mar15_10mar15_PWD_m1_sp1_9_rev,22,2.7397,0.12322,18,22mar15_10mar15_PWD_m1_sp1_9_rev_18,0,,,,,,,,
22mar15_10mar15_PWD_m1_sp1_9_rev,165,5.4954,0.033317,2,22mar15_10mar15_PWD_m1_sp1_9_rev_2,0,,,,,,,,
22mar15_10mar15_PWD_m1_sp1_9_rev,135,3.2105,0.023799,21,22mar15_10mar15_PWD_m1_sp1_9_rev_21,0,,,,,,,,
22mar15_10mar15_PWD_m1_sp1_9_rev,102,3.5279,0.03462,22,22mar15_10mar15_PWD_m1_sp1_9_rev_22,0,,,,,,,,
22mar15_10mar15_PWD_m1_sp1_9_rev,28,5.0957,0.18151,25,22mar15_10mar15_PWD_m1_sp1_9_rev_25,0,,,,,,,,
22mar15_10mar15_PWD_m1_sp1_9_rev,99,2.6891,0.027169,27,22mar15_10mar15_PWD_m1_sp1_9_rev_27,1,1,1,,2,17,87,,
22mar15_10mar15_PWD_m1_sp1_9_rev,84,3.3519,0.039768,28,22mar15_10mar15_PWD_m1_sp1_9_rev_28,1,1,1,,2,12,76,,
22mar15_10mar15_PWD_m1_sp1_9_rev,62,4.0736,0.065659,3,22mar15_10mar15_PWD_m1_sp1_9_rev_3,1,0,0,,1,38,,,
22mar15_10mar15_PWD_m1_sp1_9_rev,54,5.7241,0.10674,30,22mar15_10mar15_PWD_m1_sp1_9_rev_30,1,1,1,,1,33,,,
22mar15_10mar15_PWD_m1_sp1_9_rev,33,3.2307,0.097984,6,22mar15_10mar15_PWD_m1_sp1_9_rev_6,0,,,,,,,,
22mar15_10mar15_PWD_m1_sp1_9_rev,50,2.5046,0.049961,9,22mar15_10mar15_PWD_m1_sp1_9_rev_9,1,1,1,,1,38,,,
,,,,,,,,,,,,,,
