fileName,chromosomeLength,centromere_ABS_Position,centromere_PER_Position,boxNumber,obj_ID,SC.pass,foci.pass,curated.1pass.0fail,curation.notes,hand.foci.count,Foci1,Foci2,Foci3,notes
2may16_20feb16_G_f1_sp1_8_rev,68,2.029,0.029724,16,,,,,,,,,,
2may16_20feb16_G_f1_sp1_8_rev,58,6.1386,0.10505,17,,,,,,,,,,
2may16_20feb16_G_f1_sp1_8_rev,79,5.5625,0.070141,18,,,,,,,,,,
2may16_20feb16_G_f1_sp1_8_rev,102,5.0932,0.049714,2,,,,,,,,,,
2may16_20feb16_G_f1_sp1_8_rev,83,4.136,0.05007,20,,,,,,,,,,
2may16_20feb16_G_f1_sp1_8_rev,101,5.8295,0.057898,21,,,,,,,,,,
2may16_20feb16_G_f1_sp1_8_rev,101,3.9379,0.039126,22,,,,,,,,,,
2may16_20feb16_G_f1_sp1_8_rev,85,3.0584,0.036025,23,,,,,,,,,,
2may16_20feb16_G_f1_sp1_8_rev,75,8.0125,0.10692,3,,,,,,,,,,
2may16_20feb16_G_f1_sp1_8_rev,92,2.6065,0.028189,4,,,,,,,,,,
2may16_20feb16_G_f1_sp1_8_rev,130,3.3269,0.025522,5,,,,,,,,,,
2may16_20feb16_G_f1_sp1_8_rev,90,3.5118,0.039085,6,,,,,,,,,,
2may16_20feb16_G_f1_sp1_8_rev,111,7.8616,0.070724,7,,,,,,,,,,
2may16_20feb16_G_f1_sp1_8_rev,131,3.9302,0.030109,8,,,,,,,,,,
2may16_20feb16_G_f1_sp1_8_rev,107,7.1296,0.066421,9,,,,,,,,,,
2may16_20feb16_G_f1_sp1_9_rev,135,9.5271,0.070498,1,,,,,,,,,,
2may16_20feb16_G_f1_sp1_9_rev,146,6.2944,0.043199,10,,,,,,,,,,
2may16_20feb16_G_f1_sp1_9_rev,72,2.3621,0.032744,11,,,,,,,,,,
2may16_20feb16_G_f1_sp1_9_rev,105,1.875,0.017939,12,,,,,,,,,,
2may16_20feb16_G_f1_sp1_9_rev,112,6.1268,0.054708,13,,,,,,,,,,
2may16_20feb16_G_f1_sp1_9_rev,73,4.0651,0.056006,14,,,,,,,,,,
2may16_20feb16_G_f1_sp1_9_rev,99,4.5421,0.045681,16,,,,,,,,,,
2may16_20feb16_G_f1_sp1_9_rev,101,3.6665,0.036144,17,,,,,,,,,,
2may16_20feb16_G_f1_sp1_9_rev,108,3.7009,0.034393,18,,,,,,,,,,
2may16_20feb16_G_f1_sp1_9_rev,77,7.2509,0.093584,3,,,,,,,,,,
2may16_20feb16_G_f1_sp1_9_rev,96,3.9314,0.041062,4,,,,,,,,,,
2may16_20feb16_G_f1_sp1_9_rev,112,2.7692,0.024767,6,,,,,,,,,,
2may16_20feb16_G_f1_sp1_9_rev,98,3.9804,0.040468,7,,,,,,,,,,
2may16_20feb16_G_f1_sp1_9_rev,107,3.7708,0.035283,8,,,,,,,,,,
2may16_20feb16_G_f1_sp1_9_rev,84,6.0511,0.071705,9,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_1_rev,78,2.7715,0.035619,1,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_1_rev,43,0.27027,0.0062621,12,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_1_rev,60,7.0473,0.11652,13,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_1_rev,86,3.6806,0.04304,16,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_1_rev,70,2.9412,0.042247,17,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_1_rev,96,5.1707,0.053981,18,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_1_rev,63,2.2581,0.035622,2,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_1_rev,109,0.92308,0.0084744,3,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_1_rev,114,5.0644,0.044302,4,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_1_rev,79,2.3529,0.029693,5,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_1_rev,97,0.85714,0.0088756,6,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_1_rev,43,0.57971,0.013456,7,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_1_rev,104,3.4961,0.033552,9,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_2_rev,103,4.4164,0.042785,1,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_2_rev,60,3.8519,0.064192,10,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_2_rev,83,7.531,0.090265,11,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_2_rev,61,1.3115,0.021564,12,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_2_rev,54,8.1584,0.14996,13,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_2_rev,118,3.173,0.026872,15,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_2_rev,66,3.1884,0.048109,17,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_2_rev,106,1.8182,0.0172,18,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_2_rev,109,1.875,0.017177,19,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_2_rev,90,2.7273,0.030204,2,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_2_rev,73,2.7692,0.038187,20,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_2_rev,101,4.5162,0.044597,21,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_2_rev,138,2.5372,0.018353,25,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_2_rev,43,6.4678,0.15102,3,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_2_rev,48,4.4601,0.092812,5,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_2_rev,71,3.3846,0.047587,6,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_2_rev,83,2.4242,0.029353,9,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_3_rev,93,4.7793,0.051239,10,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_3_rev,30,5.0043,0.16653,11,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_3_rev,70,7.0588,0.1009,13,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_3_rev,54,3.5833,0.066918,16,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_3_rev,69,2.3188,0.033684,18,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_3_rev,30,4.0675,0.13388,2,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_3_rev,73,4.4998,0.061528,21,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_3_rev,74,5.3146,0.071734,4,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_3_rev,74,1.194,0.016156,7,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_3_rev,51,2.8125,0.055275,8,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_3_rev,115,2.4615,0.021448,9,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_4_rev,58,2.6381,0.045674,12,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_4_rev,91,7.7039,0.084205,13,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_4_rev,43,4.3482,0.1003,14,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_4_rev,94,5.5171,0.058582,4,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_4_rev,187,31.4656,0.16824,6,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_4_rev,69,8.7091,0.12616,7,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_4_rev,89,4.6042,0.052017,9,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_5_rev,53,4.5089,0.085133,1,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_5_rev,68,3.0769,0.045532,10,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_5_rev,104,2.6324,0.025415,11,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_5_rev,95,2.5141,0.026528,17,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_5_rev,57,5.321,0.092812,19,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_5_rev,88,4.2151,0.047864,2,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_5_rev,47,8.5521,0.18336,20,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_5_rev,92,5.3971,0.058544,3,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_5_rev,84,2.3937,0.028423,4,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_5_rev,65,4.9285,0.075679,5,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_5_rev,60,9.8638,0.1631,6,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_5_rev,52,6.6192,0.12777,7,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_5_rev,65,5.1823,0.080026,8,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_6_rev,42,7.6228,0.1807,1,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_6_rev,107,1.4286,0.013332,10,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_6_rev,69,2.029,0.029227,11,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_6_rev,85,1.194,0.014076,12,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_6_rev,87,2.6369,0.030265,13,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_6_rev,74,2.5397,0.03439,2,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_6_rev,78,4.2037,0.053902,3,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_6_rev,55,4.3971,0.079757,5,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_6_rev,86,2.5397,0.029594,6,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_6_rev,221,1.194,0.0053974,7,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_6_rev,99,4.5917,0.046479,8,,,,,,,,,,
30jul15_22jun15_G_m1_sp1_6_rev,67,3.4016,0.050862,9,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.1_rev,105,7.3005,0.069601,1,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.1_rev,95,4.7994,0.050526,10,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.1_rev,92,5.7605,0.062482,11,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.1_rev,146,12.003,0.082485,13,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.1_rev,132,5.1002,0.038647,14,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.1_rev,91,6.2579,0.068866,15,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.1_rev,32,5.6532,0.17628,16,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.1_rev,85,3.3079,0.038718,17,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.1_rev,102,4.1413,0.040504,18,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.1_rev,95,6.8731,0.072421,19,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.1_rev,90,4.1857,0.046662,2,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.1_rev,80,6.7854,0.085093,20,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.1_rev,79,3.4929,0.044491,21,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.1_rev,109,4.0511,0.037139,3,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.1_rev,183,6.7531,0.03684,4,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.1_rev,104,4.2986,0.041146,6,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.1_rev,76,5.3633,0.070449,7,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.1_rev,114,7.3653,0.064645,8,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.1_rev,101,5.5631,0.055122,9,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.2_rev,101,4.1541,0.041287,1,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.2_rev,141,4.2286,0.030051,10,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.2_rev,92,16.437,0.17885,11,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.2_rev,96,7.0341,0.073166,12,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.2_rev,79,5.2419,0.066142,14,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.2_rev,67,7.3271,0.10943,15,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.2_rev,103,4.3537,0.042356,16,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.2_rev,86,6.4252,0.074464,18,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.2_rev,155,5.985,0.03864,19,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.2_rev,115,2.6381,0.022849,2,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.2_rev,88,4.0007,0.045365,20,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.2_rev,100,4.5106,0.044971,3,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.2_rev,108,4.1318,0.038137,4,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.2_rev,100,4.2391,0.042499,5,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.2_rev,101,5.0517,0.049775,6,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.2_rev,38,2.3333,0.060824,7,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.2_rev,109,4.7302,0.043262,8,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1.2_rev,121,12.5042,0.10347,9,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,105,7.3005,0.069594,1,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,93,4.7585,0.05099,10,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,92,5.7595,0.062571,11,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,145,12.0041,0.082702,13,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,133,4.8293,0.036363,14,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,91,6.3594,0.069907,15,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,85,3.3084,0.038701,16,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,102,3.8429,0.037603,18,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,101,4.1543,0.041289,19,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,89,4.4356,0.049638,2,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,115,2.6743,0.023168,21,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,95,6.9888,0.073553,22,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,100,4.0845,0.040835,24,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,108,4.1324,0.038143,26,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,80,6.7854,0.085317,27,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,99,4.1939,0.042165,28,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,108,4.2313,0.039144,3,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,79,3.4928,0.044489,30,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,101,5.2765,0.052111,31,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,38,2.6667,0.069749,32,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,109,4.9803,0.045645,33,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,121,12.5043,0.10342,34,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,140,4.5822,0.032687,35,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,92,16.437,0.17948,36,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,79,5.2419,0.066141,39,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,183,7.2162,0.03933,4,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,67,7.3276,0.1091,40,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,103,3.9975,0.03889,41,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,86,6.6319,0.076677,43,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,155,5.7764,0.037378,44,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,88,4.1005,0.046686,45,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,105,4.6069,0.044071,6,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,76,5.3651,0.070334,7,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,113,8.4721,0.074737,8,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_1_rev,101,5.5642,0.055302,9,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_10_rev,105,5.8944,0.05595,1,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_10_rev,106,6.6098,0.062243,11,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_10_rev,117,3.4401,0.029412,12,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_10_rev,94,2.9469,0.031282,13,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_10_rev,71,1.9048,0.026661,14,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_10_rev,134,1.9718,0.014708,16,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_10_rev,98,3.7314,0.03826,17,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_10_rev,119,3.9609,0.033312,18,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_10_rev,103,2.2222,0.02165,2,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_10_rev,80,15,0.18729,22,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_10_rev,79,6.7831,0.08623,23,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_10_rev,89,6.8539,0.077147,25,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_10_rev,102,5.2883,0.052046,3,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_10_rev,84,6.72,0.079744,4,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_10_rev,80,14.6218,0.18311,5,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_10_rev,139,3.1065,0.022422,7,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_10_rev,84,5.1876,0.061523,8,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_10_rev,99,4.7685,0.048296,9,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11.1_rev,75,3.5886,0.04809,1,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11.1_rev,112,1.5152,0.013542,11,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11.1_rev,118,5.0281,0.042732,12,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11.1_rev,140,1.9633,0.014071,13,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11.1_rev,119,5.0808,0.042862,16,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11.1_rev,101,5.2607,0.052095,17,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11.1_rev,113,4.6481,0.041207,18,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11.1_rev,80,6.8572,0.08607,19,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11.1_rev,90,5.1822,0.057604,2,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11.1_rev,40,5.4946,0.13898,20,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11.1_rev,93,4.4497,0.047819,21,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11.1_rev,112,2.6206,0.023464,3,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11.1_rev,103,5.8571,0.057092,5,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11.1_rev,79,5.8367,0.07362,7,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11.1_rev,79,1.5152,0.019211,8,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11.1_rev,101,2.3881,0.02372,9,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,75,3.8389,0.051445,1,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,112,1.8462,0.016544,11,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,118,5.0281,0.042784,12,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,140,1.9643,0.014057,13,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,119,5.3314,0.044948,16,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,101,5.2585,0.052073,17,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,113,5.3504,0.047455,18,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,80,6.8572,0.086071,19,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,90,5.1822,0.057422,2,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,40,5.4929,0.13893,20,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,93,4.8578,0.052409,21,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,111,2.6206,0.02354,3,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,115,12.5344,0.10943,32,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,47,0.84507,0.017898,33,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,106,7.7925,0.073548,34,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,98,10.6072,0.1082,35,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,110,3.3445,0.030319,39,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,139,2.7597,0.01992,40,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,37,4.5073,0.12154,42,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,78,5.3339,0.068326,47,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,74,4.2782,0.05816,49,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,103,5.8571,0.057092,5,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,72,12.7475,0.1774,51,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,105,6.0261,0.057518,52,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,98,5.4309,0.055232,53,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,47,5.1257,0.10882,54,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,50,4.4544,0.089831,57,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,89,15.0743,0.16858,62,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,66,6.2642,0.094712,63,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,50,3.9031,0.07815,67,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,78,5.422,0.069114,7,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,94,2.745,0.029133,72,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,66,10.6442,0.16229,79,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,79,1.5152,0.019211,8,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,69,13.3177,0.19317,81,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,43,4.6673,0.10744,82,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,79,6.0109,0.076278,83,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,74,11.7318,0.15871,85,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,39,5.1932,0.133,87,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,53,4.4902,0.084821,88,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,37,6.4327,0.17478,89,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_11_rev,100,2.6938,0.026863,9,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_12_rev,110,4.5045,0.040893,1,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_12_rev,146,3.9282,0.026869,10,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_12_rev,159,11.5283,0.072643,13,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_12_rev,123,3.4613,0.028253,14,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_12_rev,83,8.223,0.098623,16,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_12_rev,62,7.4627,0.12018,17,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_12_rev,97,4.0229,0.041513,2,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_12_rev,109,4.2005,0.038689,20,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_12_rev,44,8.3077,0.18771,21,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_12_rev,167,5.6088,0.0335,3,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_12_rev,114,5.4985,0.048299,4,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_12_rev,97,5.0302,0.051872,6,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_12_rev,106,4.2118,0.039844,7,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_12_rev,102,3.6218,0.0356,8,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_12_rev,168,3.6197,0.02159,9,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_13_rev,151,5.089,0.033649,1,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_13_rev,112,5.9767,0.053285,10,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_13_rev,219,1.4493,0.0066222,11,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_13_rev,142,4.2477,0.02987,12,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_13_rev,184,4.3311,0.023573,14,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_13_rev,113,5.3887,0.047763,18,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_13_rev,124,8.1138,0.065253,2,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_13_rev,140,8.1922,0.058577,21,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_13_rev,157,2.9648,0.018869,22,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_13_rev,140,0.27778,0.0019821,3,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_13_rev,136,5.28,0.038819,4,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_13_rev,98,14.7337,0.14974,5,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_13_rev,132,6.933,0.052653,6,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_13_rev,126,6.5898,0.052446,9,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_14_rev,99,4.3827,0.044357,1,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_14_rev,101,3.5276,0.034995,10,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_14_rev,82,3.8499,0.047119,11,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_14_rev,83,3.3268,0.039934,12,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_14_rev,112,2.6359,0.023477,13,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_14_rev,85,4.7103,0.055198,14,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_14_rev,89,2.978,0.033361,15,,,,,,,,,,
30mar15_13oct14_G_f1_sp1_14_rev,115,3.9698,0.034555,16,,,,,,,,,,
