fileName chromosomeLength centromere_ABS_Position centromere_PER_Position boxNumber Obj.ID SC.pass foci.pass curated.1pass.0fail curation.notes hand.foci.count Foci1 Foci2 Foci3 Foci4 notes mouse category strain sex subsp species IFD3_ABS IFD1_ABS IFD2_ABS IFD1_PER PER_Foci_1 PER_Foci_2 PER_Foci_3 PER_Foci_4 SisCoTen Rec.group
26dec17_18nov17_WSB_f4_sp1_29_rev 65 2.623 0.040375 3 26dec17_18nov17_WSB_f4_sp1_29_rev_3 1 0   0      18nov17_WSB_f4 "WSB female" WSB female Dom M.musculus          0
10jun15_18may15_WSB_m1_sp1_16.2_rev 46 2.8169 0.061094 7 10jun15_18may15_WSB_m1_sp1_16.2_rev_7 1 0   0      18may15_WSB_m1 "WSB male" WSB male Dom M.musculus          0
10jun15_18may15_WSB_m1_sp1_21_rev 69 2.976 0.043349 15 10jun15_18may15_WSB_m1_sp1_21_rev_15 1 0   0      18may15_WSB_m1 "WSB male" WSB male Dom M.musculus          0
10jun15_18may15_WSB_m1_sp1_4_rev 54 4.6315 0.086247 1 10jun15_18may15_WSB_m1_sp1_4_rev_1 1 0   0      18may15_WSB_m1 "WSB male" WSB male Dom M.musculus          0
10jun15_18may15_WSB_m1_sp1_4_rev 40 3.6218 0.090353 2 10jun15_18may15_WSB_m1_sp1_4_rev_2 1 0   0      18may15_WSB_m1 "WSB male" WSB male Dom M.musculus          0
12jul15_12jun15_WSB_m1_sp1_1_rev 63 7.6045 0.12099 8 12jul15_12jun15_WSB_m1_sp1_1_rev_8 1 0   0      12jun15_WSB_m1 "WSB male" WSB male Dom M.musculus          0
12jul15_12jun15_WSB_m1_sp1_13.1_rev 87 5.445 0.062897 16 12jul15_12jun15_WSB_m1_sp1_13.1_rev_16 1 0   0      12jun15_WSB_m1 "WSB male" WSB male Dom M.musculus          0
27aug15_12jun15_WSB_m2_sp1_10_rev 57 5.2325 0.092585 13 27aug15_12jun15_WSB_m2_sp1_10_rev_13 1 0   0      12jun15_WSB_m2 "WSB male" WSB male Dom M.musculus          0
22jul19_26oct18_SKIVE_f3_sp1_12.2_rev 121 5.9794 0.049462 16 22jul19_26oct18_SKIVE_f3_sp1_12.2_rev_16 1 0   0      26oct18_SKIVE_f3 "SKIVE female" SKIVE female Musc M.musculus          0
22jul19_26oct18_SKIVE_f3_sp1_22_rev 85 4.9703 0.058697 14 22jul19_26oct18_SKIVE_f3_sp1_22_rev_14 1 0   0      26oct18_SKIVE_f3 "SKIVE female" SKIVE female Musc M.musculus          0
14mar16_16jan16_G_f1_sp1_1_rev 92 6.1339 0.066818 2 14mar16_16jan16_G_f1_sp1_1_rev_2 1 0   1 3    "several smaller bright foci" 16jan16_G_f1 "G female" G female Dom M.musculus     0.0326086956521739    89 0
10jun19_31may19_SKIVE_f6_sp1_21_rev 99 4.991 0.05032 15 10jun19_31may19_SKIVE_f6_sp1_21_rev_15 1 0   1 9     31may19_SKIVE_f6 "SKIVE female" SKIVE female Musc M.musculus     0.0909090909090909    90 0
24may17_17mar16_G_f5_sp1_8_rev 71 4.9904 0.070288 4 24may17_17mar16_G_f5_sp1_8_rev_4 1 0   1 7     17mar16_G_f5 "G female" G female Dom M.musculus     0.0985915492957746    64 0
