"fileName","chromosomeLength","centromere_ABS_Position","centromere_PER_Position","boxNumber","Obj.ID","SC.pass","foci.pass","curated.1pass.0fail.","curation.notes","hand.foci.count","Foci1","Foci2","Foci3","notes","mouse","category"
"19jan17_4jan17_LEW_f7_sp1_9_rev",119,0.85714,0.0072147,19,"19jan17_4jan17_LEW_f7_sp1_9_rev_19","1","0","","","3","14","82","114","","4jan17_LEW_f7","LEW female"
"19jan17_4jan17_LEW_f7_sp1_9_rev",104,8.3011,0.079663,21,"19jan17_4jan17_LEW_f7_sp1_9_rev_21","1","0","","","1","45","","","","4jan17_LEW_f7","LEW female"
"19jan17_4jan17_LEW_f7_sp1_9_rev",105,4.4113,0.042074,22,"19jan17_4jan17_LEW_f7_sp1_9_rev_22","1","0","","","1","48","","","","4jan17_LEW_f7","LEW female"
"19jan17_4jan17_LEW_f7_sp1_9_rev",134,0.85714,0.0063805,9,"19jan17_4jan17_LEW_f7_sp1_9_rev_9","1","0","","","","","","","","4jan17_LEW_f7","LEW female"
"2jul17_20dec16_LEW_m2_sp1_1_rev",47,5.9843,0.12805,1,"2jul17_20dec16_LEW_m2_sp1_1_rev_1","1","1","","","1","34","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_1_rev",56,3.5135,0.06277,10,"2jul17_20dec16_LEW_m2_sp1_1_rev_10","1","0","","","1","52","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_1_rev",76,2.7692,0.036537,11,"2jul17_20dec16_LEW_m2_sp1_1_rev_11","1","1","","","1","62","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_1_rev",80,3.3846,0.042566,12,"2jul17_20dec16_LEW_m2_sp1_1_rev_12","1","0","","","2","14","70","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_1_rev",102,5.3539,0.052666,14,"2jul17_20dec16_LEW_m2_sp1_1_rev_14","1","0","","","3","20","84","99","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_1_rev",108,6.4174,0.059623,15,"2jul17_20dec16_LEW_m2_sp1_1_rev_15","1","0","","","2","20","102","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_1_rev",94,4.3712,0.046682,16,"2jul17_20dec16_LEW_m2_sp1_1_rev_16","1","0","","","1","28","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_1_rev",79,3.7844,0.04779,17,"2jul17_20dec16_LEW_m2_sp1_1_rev_17","1","1","","","2","26","74","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_1_rev",56,5.7878,0.10347,2,"2jul17_20dec16_LEW_m2_sp1_1_rev_2","1","1","","","1","29","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_1_rev",93,3.5821,0.038711,5,"2jul17_20dec16_LEW_m2_sp1_1_rev_5","1","0","","","2","14","83","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_1_rev",79,4.1671,0.05246,6,"2jul17_20dec16_LEW_m2_sp1_1_rev_6","1","1","","","1","40","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_1_rev",121,3.5119,0.029049,7,"2jul17_20dec16_LEW_m2_sp1_1_rev_7","1","0","","","","","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_1_rev",80,4.733,0.059452,9,"2jul17_20dec16_LEW_m2_sp1_1_rev_9","1","0","","","2","53","68","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_10_rev",78,5.2666,0.067745,1,"2jul17_20dec16_LEW_m2_sp1_10_rev_1","1","1","","","1","59","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_10_rev",51,7.2365,0.14256,10,"2jul17_20dec16_LEW_m2_sp1_10_rev_10","1","0","","","1","45","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_10_rev",117,5.105,0.043773,11,"2jul17_20dec16_LEW_m2_sp1_10_rev_11","1","0","","","2","40","91","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_10_rev",66,8.2086,0.12476,12,"2jul17_20dec16_LEW_m2_sp1_10_rev_12","1","1","","","1","31","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_10_rev",98,6.0479,0.061545,14,"2jul17_20dec16_LEW_m2_sp1_10_rev_14","1","0","","","1","61","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_10_rev",84,3.8806,0.045955,19,"2jul17_20dec16_LEW_m2_sp1_10_rev_19","1","1","","","1","69","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_10_rev",141,6.3019,0.044619,3,"2jul17_20dec16_LEW_m2_sp1_10_rev_3","1","1","","","2","26","125","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_10_rev",89,4.8456,0.054162,4,"2jul17_20dec16_LEW_m2_sp1_10_rev_4","1","0","","","2","30","73","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_10_rev",104,5.914,0.056668,5,"2jul17_20dec16_LEW_m2_sp1_10_rev_5","1","1","","","2","50","89","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_10_rev",65,3.9394,0.060995,6,"2jul17_20dec16_LEW_m2_sp1_10_rev_6","1","1","","","1","57","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_10_rev",87,4.3216,0.049812,8,"2jul17_20dec16_LEW_m2_sp1_10_rev_8","1","1","","","2","41","77","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_11_rev",88,5.0699,0.057707,10,"2jul17_20dec16_LEW_m2_sp1_11_rev_10","1","1","","","1","81","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_11_rev",88,5.2087,0.059229,13,"2jul17_20dec16_LEW_m2_sp1_11_rev_13","1","1","","","2","19","76","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_11_rev",93,3.2836,0.035251,14,"2jul17_20dec16_LEW_m2_sp1_11_rev_14","1","0","","","1","35","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_11_rev",67,4.6852,0.069882,15,"2jul17_20dec16_LEW_m2_sp1_11_rev_15","1","1","","","1","54","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_11_rev",91,4.239,0.046775,17,"2jul17_20dec16_LEW_m2_sp1_11_rev_17","1","0","","","2","46","86","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_11_rev",75,3.3333,0.044406,18,"2jul17_20dec16_LEW_m2_sp1_11_rev_18","1","1","","","2","38","73","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_11_rev",94,6.5373,0.069305,22,"2jul17_20dec16_LEW_m2_sp1_11_rev_22","1","1","","","2","21","86","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_11_rev",60,5.5917,0.093586,24,"2jul17_20dec16_LEW_m2_sp1_11_rev_24","1","0","","","1","51","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_11_rev",104,3.8842,0.037525,6,"2jul17_20dec16_LEW_m2_sp1_11_rev_6","1","0","","","1","54","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_11_rev",116,5.0463,0.043338,8,"2jul17_20dec16_LEW_m2_sp1_11_rev_8","1","1","","","2","16","102","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_12_rev",67,6.7165,0.10038,1,"2jul17_20dec16_LEW_m2_sp1_12_rev_1","1","1","","","1","42","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_12_rev",78,4.9,0.062943,3,"2jul17_20dec16_LEW_m2_sp1_12_rev_3","1","","","","","","","","bright noise, true foci unclear","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_12_rev",76,1.8182,0.023951,4,"2jul17_20dec16_LEW_m2_sp1_12_rev_4","1","","","","","","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_12_rev",65,6.5058,0.10023,5,"2jul17_20dec16_LEW_m2_sp1_12_rev_5","1","0","","","1","57","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_12_rev",84,5.1421,0.061453,9,"2jul17_20dec16_LEW_m2_sp1_12_rev_9","1","1","","","2","19","72","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_13_rev",76,3.8855,0.050926,1,"2jul17_20dec16_LEW_m2_sp1_13_rev_1","1","0","","","1","59","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_13_rev",57,3.7463,0.065964,10,"2jul17_20dec16_LEW_m2_sp1_13_rev_10","1","0","","","1","24","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_13_rev",99,6.2748,0.063218,14,"2jul17_20dec16_LEW_m2_sp1_13_rev_14","1","1","","","1","90","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_13_rev",114,6.087,0.053584,15,"2jul17_20dec16_LEW_m2_sp1_13_rev_15","1","0","","","2","36","99","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_13_rev",51,4.6614,0.090927,18,"2jul17_20dec16_LEW_m2_sp1_13_rev_18","1","0","","","1","34","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_13_rev",69,4,0.058298,2,"2jul17_20dec16_LEW_m2_sp1_13_rev_2","1","0","","","2","52","64","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_13_rev",79,4.2857,0.05441,3,"2jul17_20dec16_LEW_m2_sp1_13_rev_3","1","0","","","2","30","65","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_13_rev",83,2.9592,0.035737,4,"2jul17_20dec16_LEW_m2_sp1_13_rev_4","1","0","","","1","25","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_13_rev",81,5.095,0.062651,5,"2jul17_20dec16_LEW_m2_sp1_13_rev_5","1","0","","","1","58","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_13_rev",70,2.7778,0.039597,7,"2jul17_20dec16_LEW_m2_sp1_13_rev_7","1","0","","","","","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_14_rev",82,1.5625,0.019073,1,"2jul17_20dec16_LEW_m2_sp1_14_rev_1","1","0","","","","","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_14_rev",95,3.743,0.03925,10,"2jul17_20dec16_LEW_m2_sp1_14_rev_10","1","1","","","2","17","85","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_14_rev",78,4.1741,0.053614,11,"2jul17_20dec16_LEW_m2_sp1_14_rev_11","1","0","","","","","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_14_rev",76,2.1538,0.02852,12,"2jul17_20dec16_LEW_m2_sp1_14_rev_12","1","0","","","","","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_14_rev",67,3.662,0.054511,15,"2jul17_20dec16_LEW_m2_sp1_14_rev_15","1","0","","","1","59","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_14_rev",91,4.0625,0.044751,16,"2jul17_20dec16_LEW_m2_sp1_14_rev_16","1","0","","","1","82","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_14_rev",79,5.1371,0.065287,17,"2jul17_20dec16_LEW_m2_sp1_14_rev_17","1","0","","","1","74","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_14_rev",61,3.6437,0.059519,2,"2jul17_20dec16_LEW_m2_sp1_14_rev_2","1","0","","","1","53","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_14_rev",42,4.5729,0.10959,20,"2jul17_20dec16_LEW_m2_sp1_14_rev_20","1","0","","","1","18","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_14_rev",98,4.9147,0.050189,3,"2jul17_20dec16_LEW_m2_sp1_14_rev_3","1","0","","","1","68","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_14_rev",75,5.3914,0.071619,4,"2jul17_20dec16_LEW_m2_sp1_14_rev_4","1","0","","","1","52","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_14_rev",55,2.9851,0.054598,5,"2jul17_20dec16_LEW_m2_sp1_14_rev_5","1","1","","","1","21","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_14_rev",60,4.3009,0.071589,6,"2jul17_20dec16_LEW_m2_sp1_14_rev_6","1","1","","","1","29","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_14_rev",113,4.0326,0.03579,7,"2jul17_20dec16_LEW_m2_sp1_14_rev_7","1","","","","","","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_14_rev",55,3.2836,0.059387,9,"2jul17_20dec16_LEW_m2_sp1_14_rev_9","1","0","","","1","50","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_15_rev",75,6.3392,0.084207,1,"2jul17_20dec16_LEW_m2_sp1_15_rev_1","1","0","","","1","57","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_15_rev",98,4.3478,0.04443,10,"2jul17_20dec16_LEW_m2_sp1_15_rev_10","1","0","","","2","22","82","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_15_rev",102,3.3333,0.032701,12,"2jul17_20dec16_LEW_m2_sp1_15_rev_12","1","0","","","1","97","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_15_rev",68,4.0982,0.060397,14,"2jul17_20dec16_LEW_m2_sp1_15_rev_14","1","0","","","","","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_15_rev",98,3.7796,0.038388,15,"2jul17_20dec16_LEW_m2_sp1_15_rev_15","1","0","","","1","65","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_15_rev",74,5.1594,0.06952,17,"2jul17_20dec16_LEW_m2_sp1_15_rev_17","1","1","","","1","69","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_15_rev",63,9.6101,0.15219,2,"2jul17_20dec16_LEW_m2_sp1_15_rev_2","1","0","","","1","54","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_15_rev",63,6.3649,0.10148,4,"2jul17_20dec16_LEW_m2_sp1_15_rev_4","1","1","","","1","52","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_15_rev",41,6.126,0.15027,7,"2jul17_20dec16_LEW_m2_sp1_15_rev_7","1","0","","","1","24","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_15_rev",100,6.1009,0.061277,8,"2jul17_20dec16_LEW_m2_sp1_15_rev_8","1","0","","","1","64","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_15_rev",63,4.0625,0.063992,9,"2jul17_20dec16_LEW_m2_sp1_15_rev_9","1","0","","","1","45","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_16_rev",74,7.1887,0.097395,1,"2jul17_20dec16_LEW_m2_sp1_16_rev_1","1","0","","","2","21","70","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_16_rev",79,5.6918,0.071837,10,"2jul17_20dec16_LEW_m2_sp1_16_rev_10","1","0","","","1","59","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_16_rev",76,1.7647,0.023345,12,"2jul17_20dec16_LEW_m2_sp1_16_rev_12","1","0","","","1","67","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_16_rev",108,3.4286,0.031741,16,"2jul17_20dec16_LEW_m2_sp1_16_rev_16","1","0","","","1","43","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_16_rev",76,3.4424,0.045183,17,"2jul17_20dec16_LEW_m2_sp1_16_rev_17","1","0","","","2","10","65","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_16_rev",98,3.6364,0.036965,18,"2jul17_20dec16_LEW_m2_sp1_16_rev_18","1","0","","","","20","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_16_rev",80,5.7744,0.071784,19,"2jul17_20dec16_LEW_m2_sp1_16_rev_19","1","0","","","1","33","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_16_rev",63,6.8576,0.10837,20,"2jul17_20dec16_LEW_m2_sp1_16_rev_20","1","0","","","1","46","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_16_rev",59,6.7409,0.11361,3,"2jul17_20dec16_LEW_m2_sp1_16_rev_3","1","0","","","1","43","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_16_rev",78,7.5183,0.096692,5,"2jul17_20dec16_LEW_m2_sp1_16_rev_5","1","1","","","1","56","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_16_rev",123,3.8066,0.03093,6,"2jul17_20dec16_LEW_m2_sp1_16_rev_6","1","0","","","2","40","109","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_16_rev",87,7.1992,0.082418,7,"2jul17_20dec16_LEW_m2_sp1_16_rev_7","1","0","","","","","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_16_rev",95,3.2353,0.033904,8,"2jul17_20dec16_LEW_m2_sp1_16_rev_8","1","0","","","","","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_16_rev",94,5.3084,0.056392,9,"2jul17_20dec16_LEW_m2_sp1_16_rev_9","1","0","","","1","45","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_2_rev",56,3.7838,0.067303,1,"2jul17_20dec16_LEW_m2_sp1_2_rev_1","1","1","","","1","22","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_2_rev",70,3.4783,0.049351,10,"2jul17_20dec16_LEW_m2_sp1_2_rev_10","1","0","","","1","60","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_2_rev",72,3.5294,0.048769,12,"2jul17_20dec16_LEW_m2_sp1_2_rev_12","1","0","","","1","58","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_2_rev",65,6.1311,0.094539,3,"2jul17_20dec16_LEW_m2_sp1_2_rev_3","1","1","","","1","29","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_2_rev",102,7.8974,0.077291,4,"2jul17_20dec16_LEW_m2_sp1_2_rev_4","1","0","","","1","67","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_2_rev",53,2.9412,0.05518,5,"2jul17_20dec16_LEW_m2_sp1_2_rev_5","1","1","","","1","26","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_2_rev",90,8.577,0.095701,8,"2jul17_20dec16_LEW_m2_sp1_2_rev_8","1","0","","","1","77","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_4_rev",83,4.4918,0.054116,1,"2jul17_20dec16_LEW_m2_sp1_4_rev_1","1","0","","","1","82","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_4_rev",68,3.3898,0.049631,10,"2jul17_20dec16_LEW_m2_sp1_4_rev_10","1","0","","","1","54","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_4_rev",66,4.7985,0.072855,13,"2jul17_20dec16_LEW_m2_sp1_4_rev_13","1","0","","","1","54","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_4_rev",84,3.9437,0.046805,14,"2jul17_20dec16_LEW_m2_sp1_4_rev_14","1","0","","","3","22","35","63","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_4_rev",73,6.0397,0.082837,15,"2jul17_20dec16_LEW_m2_sp1_4_rev_15","1","0","","","1","38","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_4_rev",83,3.871,0.046545,16,"2jul17_20dec16_LEW_m2_sp1_4_rev_16","1","0","","","1","58","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_4_rev",88,2.4242,0.027615,17,"2jul17_20dec16_LEW_m2_sp1_4_rev_17","1","0","","","2","29","83","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_4_rev",55,5.6383,0.10217,18,"2jul17_20dec16_LEW_m2_sp1_4_rev_18","1","0","","","2","20","43","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_4_rev",57,3.2258,0.056948,19,"2jul17_20dec16_LEW_m2_sp1_4_rev_19","1","0","","","1","47","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_4_rev",73,5.4007,0.073765,2,"2jul17_20dec16_LEW_m2_sp1_4_rev_2","1","0","","","1","31","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_4_rev",90,5.3449,0.059202,3,"2jul17_20dec16_LEW_m2_sp1_4_rev_3","1","0","","","1","57","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_4_rev",69,3.5813,0.051744,4,"2jul17_20dec16_LEW_m2_sp1_4_rev_4","1","0","","","1","21","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_4_rev",84,3.7299,0.044345,5,"2jul17_20dec16_LEW_m2_sp1_4_rev_5","1","0","","","1","33","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_4_rev",44,2.029,0.045774,6,"2jul17_20dec16_LEW_m2_sp1_4_rev_6","1","0","","","2","35","41","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_4_rev",64,3.4375,0.053996,7,"2jul17_20dec16_LEW_m2_sp1_4_rev_7","1","","","","","","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_4_rev",113,3.9526,0.035131,9,"2jul17_20dec16_LEW_m2_sp1_4_rev_9","1","0","","","2","37","103","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_5_rev",92,6.2057,0.067512,11,"2jul17_20dec16_LEW_m2_sp1_5_rev_11","1","0","","","1","53","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_5_rev",82,5.579,0.068165,12,"2jul17_20dec16_LEW_m2_sp1_5_rev_12","1","0","","","2","33","68","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_5_rev",81,7.2811,0.08992,15,"2jul17_20dec16_LEW_m2_sp1_5_rev_15","1","1","","","1","41","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_5_rev",58,7.5649,0.13093,3,"2jul17_20dec16_LEW_m2_sp1_5_rev_3","1","0","","","1","23","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_5_rev",78,1.4706,0.018758,4,"2jul17_20dec16_LEW_m2_sp1_5_rev_4","1","0","","","3","13","41","70","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_5_rev",64,2.9412,0.045624,6,"2jul17_20dec16_LEW_m2_sp1_5_rev_6","1","1","","","1","59","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_5_rev",62,2.1918,0.035412,8,"2jul17_20dec16_LEW_m2_sp1_5_rev_8","1","0","","","1","51","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_8_rev",77,4.5946,0.059803,1,"2jul17_20dec16_LEW_m2_sp1_8_rev_1","1","0","","","1","65","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_8_rev",82,4.3198,0.052687,15,"2jul17_20dec16_LEW_m2_sp1_8_rev_15","1","0","","","1","57","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_8_rev",55,5.3372,0.097625,16,"2jul17_20dec16_LEW_m2_sp1_8_rev_16","1","0","","","1","39","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_8_rev",109,3.6743,0.033714,19,"2jul17_20dec16_LEW_m2_sp1_8_rev_19","1","","","","","","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_8_rev",83,5.5377,0.067082,5,"2jul17_20dec16_LEW_m2_sp1_8_rev_5","1","0","","","1","33","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_8_rev",77,3.125,0.040653,7,"2jul17_20dec16_LEW_m2_sp1_8_rev_7","1","0","","","","","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m2_sp1_8_rev",77,5.5976,0.072864,9,"2jul17_20dec16_LEW_m2_sp1_8_rev_9","1","0","","","1","73","","","","20dec16_LEW_m2","LEW male"
"2jul17_20dec16_LEW_m3_sp1_10_rev",82,7.0423,0.085824,10,"2jul17_20dec16_LEW_m3_sp1_10_rev_10","1","0","","","1","65","","","","20dec16_LEW_m3","LEW male"
"2jul17_20dec16_LEW_m3_sp1_10_rev",87,3.7601,0.043448,12,"2jul17_20dec16_LEW_m3_sp1_10_rev_12","1","0","","","1","34","","","","20dec16_LEW_m3","LEW male"
"2jul17_20dec16_LEW_m3_sp1_10_rev",64,8.0444,0.12666,13,"2jul17_20dec16_LEW_m3_sp1_10_rev_13","1","0","","","1","30","","","","20dec16_LEW_m3","LEW male"
"2jul17_20dec16_LEW_m3_sp1_10_rev",90,3.2836,0.036462,2,"2jul17_20dec16_LEW_m3_sp1_10_rev_2","1","0","","","1","57","","","","20dec16_LEW_m3","LEW male"
"2jul17_20dec16_LEW_m3_sp1_10_rev",73,3.3846,0.046178,4,"2jul17_20dec16_LEW_m3_sp1_10_rev_4","1","0","","","1","56","","","","20dec16_LEW_m3","LEW male"
"2jul17_20dec16_LEW_m3_sp1_10_rev",79,5.0512,0.064164,5,"2jul17_20dec16_LEW_m3_sp1_10_rev_5","1","0","","","1","28","","","","20dec16_LEW_m3","LEW male"
"2jul17_20dec16_LEW_m3_sp1_10_rev",54,6.6808,0.12438,7,"2jul17_20dec16_LEW_m3_sp1_10_rev_7","1","0","","","","","","","bloch noise","20dec16_LEW_m3","LEW male"
